,actual,predicted,error,error_abs,error_sq
2015-06-08,-1.4723958576606473,0,-1.4723958576606473,1.4723958576606473,2.167949561656233
2015-06-13,-1.4723958576606473,0,-1.4723958576606473,1.4723958576606473,2.167949561656233
2015-06-18,-1.4723958576606473,0,-1.4723958576606473,1.4723958576606473,2.167949561656233
2015-06-23,-1.4496604595555267,0,-1.4496604595555267,1.4496604595555267,2.101515447998741
2015-06-28,-1.3814542652401671,0,-1.3814542652401671,1.3814542652401671,1.90841588695025
2015-07-03,-1.290512672819686,0,-1.290512672819686,1.290512672819686,1.66542295870821
2015-07-08,-1.290512672819686,0,-1.290512672819686,1.290512672819686,1.66542295870821
2015-07-13,-1.245041876609446,0,-1.245041876609446,1.245041876609446,1.550129274511171
2015-07-18,-1.199571080399206,0,-1.199571080399206,1.199571080399206,1.438970776930118
2015-07-23,-1.199571080399206,0,-1.199571080399206,1.199571080399206,1.438970776930118
2015-07-28,-1.199571080399206,0,-1.199571080399206,1.199571080399206,1.438970776930118
2015-08-02,-1.1768356822940862,0,-1.1768356822940862,1.1768356822940862,1.3849422231205875
2015-08-07,-1.1313648860838446,0,-1.1313648860838446,1.1313648860838446,1.2799865054635107
2015-08-12,-1.1086294879787248,0,-1.1086294879787248,1.1086294879787248,1.2290593416159696
2015-08-17,-1.1086294879787248,0,-1.1086294879787248,1.1086294879787248,1.2290593416159696
2015-08-22,-1.1313648860838446,0,-1.1313648860838446,1.1313648860838446,1.2799865054635107
2015-08-27,-1.1086294879787248,0,-1.1086294879787248,1.1086294879787248,1.2290593416159696
2015-09-01,-1.1086294879787248,0,-1.1086294879787248,1.1086294879787248,1.2290593416159696
2015-09-06,-1.0858940898736045,0,-1.0858940898736045,1.0858940898736045,1.1791659744224239
2015-09-11,-1.040423293663365,0,-1.040423293663365,1.040423293663365,1.0824806299973249
2015-09-16,-1.040423293663365,0,-1.040423293663365,1.040423293663365,1.0824806299973249
2015-09-21,-1.0176878955582447,0,-1.0176878955582447,1.0176878955582447,1.0356886527657687
2015-09-26,-1.0176878955582447,0,-1.0176878955582447,1.0176878955582447,1.0356886527657687
2015-10-01,-0.9267463031377645,0,-0.9267463031377645,0.9267463031377645,0.8588587103795133
2015-10-06,-0.9722170993480038,0,-0.9722170993480038,0.9722170993480038,0.9452060882646464
2015-10-11,-0.949481701242885,0,-0.949481701242885,0.949481701242885,0.9015155009950832
2015-10-16,-0.9267463031377645,0,-0.9267463031377645,0.9267463031377645,0.8588587103795133
2015-10-21,-0.9267463031377645,0,-0.9267463031377645,0.9267463031377645,0.8588587103795133
2015-10-26,-0.9267463031377645,0,-0.9267463031377645,0.9267463031377645,0.8588587103795133
2015-10-31,-0.9267463031377645,0,-0.9267463031377645,0.9267463031377645,0.8588587103795133
2015-11-05,-0.9040109050326448,0,-0.9040109050326448,0.9040109050326448,0.8172357164179416
2015-11-10,-0.858540108822404,0,-0.858540108822404,0.858540108822404,0.7370911184567852
2015-11-15,-0.8358047107172835,0,-0.8358047107172835,0.8358047107172835,0.698569514457202
2015-11-20,-0.8358047107172835,0,-0.8358047107172835,0.8358047107172835,0.698569514457202
2015-11-25,-0.8358047107172835,0,-0.8358047107172835,0.8358047107172835,0.698569514457202
2015-11-30,-0.7448631182968033,0,-0.7448631182968033,0.7448631182968033,0.5548210649988375
2015-12-05,-0.7448631182968033,0,-0.7448631182968033,0.7448631182968033,0.5548210649988375
2015-12-10,-0.7448631182968033,0,-0.7448631182968033,0.7448631182968033,0.5548210649988375
2015-12-15,-0.7448631182968033,0,-0.7448631182968033,0.7448631182968033,0.5548210649988375
2015-12-20,-0.6539215258763224,0,-0.6539215258763224,0.6539215258763224,0.42761336200441774
