Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Temperature_Firenze,Hydrometry_Nave_di_Rosano,Date
-0.39158993516935814,-0.35403050563156313,-0.31868527111742634,-0.3738388914718347,-0.37256104375797067,-1.0274952178586243,0.5505535074750031,2004-01-01
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.2361547436116371,0.6988695395409621,2004-01-02
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.4515452218082954,0.17152364775088502,2004-01-03
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.7140523671104726,-0.25694488932855286,2004-01-04
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-1.8284785586524475,-0.10862885726259382,2004-01-05
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.5255856986883967,-0.1415879754994737,2004-01-06
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.4986618889138144,-0.2075062119732334,2004-01-07
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.2836789204048777,-0.37256104375797067,-0.9736475983094597,-0.22398577109167297,2004-01-08
0.5651174842222588,0.3824038113921352,0.14958029058698052,0.27982089876360333,0.334670442717349,-1.0544190276332068,-0.04271062078883409,2004-01-09
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.0005714080840422,-0.09214929814415389,2004-01-10
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.3169261729353838,-0.4382200396313921,2004-01-11
0.049967335319080444,0.09309032970425371,-0.20850513895168352,-0.19351894933792074,-0.09581828818067165,-0.8726833116547761,-0.2899040075654327,2004-01-12
