Rainfall_Le_Croci,Rainfall_Cavallina,Rainfall_S_Agata,Rainfall_Mangona,Rainfall_S_Piero,Temperature_Firenze,Hydrometry_Nave_di_Rosano,Date
1.2274533899549167,1.1977418052398014,1.0585663809543586,1.0687206455994769,1.410892269962401,-1.3371190302663207,0.12208497039556523,2009-01-01
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.311062653629682,-1.458276174251941,0.5505535074750031,2009-01-02
-0.39158993516935814,-0.35403050563156313,-0.34623030415886197,-0.3738388914718347,-0.37256104375797067,-1.6534737951176626,0.5505535074750031,2009-01-03
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.6669357000049536,0.41871703452748366,2009-01-04
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.8755952257579664,0.0561667339218055,2009-01-05
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.646742842674017,0.08912585215868536,2009-01-06
1.9143202551591547,1.2766454820637692,1.5268319426587655,1.4744405154007831,1.872130195924566,-1.3034642680480928,0.13856452951400516,2009-01-07
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-1.0746118849641433,0.36927835717216384,2009-01-08
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.3842356973718397,0.23744188422464438,2009-01-09
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.3573118875972574,0.3857579162906038,2009-01-10
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.0207642654149789,0.319839679816844,2009-01-11
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.1351904569569535,0.08912585215868536,2009-01-12
-0.121749380981979,-0.35403050563156313,-0.2635952050345549,-0.3738388914718347,-0.3418118486938263,-1.09480474229508,-0.19102665285479348,2009-01-13
0.6877722815801585,-0.038415798335692426,0.5903008192499517,0.09950095662968944,0.6421623933587924,-1.1755761716188269,0.07264629304024543,2009-01-14
-0.24440417833987862,-0.2751268288075955,-0.2911402380759906,-0.35129889870509545,-0.28031345856553763,-1.0073023605276876,0.17152364775088502,2009-01-15
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-1.0073023605276876,0.10560541127712529,2009-01-16
-0.39158993516935814,-0.35403050563156313,-0.34623030415886197,-0.3738388914718347,-0.3418118486938263,-1.4313523644773587,-0.07566973902571396,2009-01-17
0.6632413221085784,0.30350013456816755,0.287305455794159,0.7757007396318666,0.7344099785512254,-0.7717190250000925,-0.12510841638103376,2009-01-18
0.49152460580751905,-0.09101824955167087,0.5076657201256447,1.1814206094331732,0.7344099785512254,-0.6169071187962446,-0.04271062078883409,2009-01-19
2.2332227282896935,1.2240430308477905,1.471741876575894,4.22431963294297,2.271869731758442,-0.4553642601487507,0.4846352710012434,2009-01-20
0.09902925426224028,0.09309032970425371,0.12203525754554488,-0.013199007204006779,0.18092446739662738,-0.7919118823310293,1.1438176357388403,2009-01-21
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-1.1553833142878902,1.3745314633969985,2009-01-22
0.8594889978812178,0.6454160674720275,0.5627557862085161,0.527760819197735,1.1648987094492462,-1.5121237938011054,0.8142264533700416,2009-01-23
2.061506011988634,1.9867785734794783,1.637012074824508,1.6547604575346972,1.9951269761811434,-1.128459504513308,1.3415723451601187,2009-01-24
-0.39158993516935814,-0.35403050563156313,-0.34623030415886197,-0.3738388914718347,-0.37256104375797067,-1.0746118849641433,2.0337138281345957,2009-01-25
0.9085509168243777,0.8295246467279522,0.9759312818300515,0.8658607106988236,1.349393879834112,-1.3573118875972574,1.8359591187133166,2009-01-26
-0.39158993516935814,-0.2751268288075955,-0.31868527111742634,-0.3738388914718347,-0.311062653629682,-1.2630785533862192,1.8524386778317563,2009-01-27
-0.39158993516935814,-0.35403050563156313,-0.18096010591024783,-0.2836789204048777,-0.37256104375797067,-1.0073023605276876,1.4898883772260785,2009-01-28
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.2294237911679915,0.979022044554441,2009-01-29
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.1486523618442446,0.5175943892381232,2009-01-30
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-1.2630785533862192,0.27040100246152426,2009-01-31
0.2707459705632998,-0.038415798335692426,-0.09832500678594072,-0.14843896380444227,0.08867688220419437,-1.56597141335027,0.4846352710012434,2009-02-01
4.293823323902408,4.485395006238455,4.529240544175257,4.607499509977538,5.223792457916298,-1.0544190276332068,0.6329513030672024,2009-02-02
1.4237010657275562,1.0925369028078444,0.7280259844571302,1.0912606383662162,1.410892269962401,-0.9534547409785231,2.8576917840565916,2009-02-03
-0.36705897569777823,-0.32772928002357393,-0.34623030415886197,-0.35129889870509545,-0.311062653629682,-1.1553833142878902,2.973048697885671,2009-02-04
1.9879131335738942,1.0662356771998553,2.5735431982333217,1.7900004141351327,2.056625366309432,-0.56305949924708,2.066672946371475,2009-02-05
0.7613651599948982,0.46130748821610296,1.0585663809543586,1.0912606383662162,1.410892269962401,-0.5092118796979153,2.3468254513849542,2009-02-06
0.9576128357675375,0.6191148418640384,0.7280259844571302,0.9785606745325199,1.3801430748982566,-0.62363807123989,3.15432384818851,2009-02-07
-0.09721842151039911,-0.30142805441558473,0.3974855879599018,0.14458094216316786,0.3039212476532048,-1.2024999813934092,3.05544649347787,2009-02-08
-0.39158993516935814,-0.32772928002357393,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-0.8121047396619661,2.149070741963675,2009-02-09
0.49152460580751905,0.46130748821610296,0.5352107531670803,1.2490405877333908,0.5499148081663594,-0.7582571201128014,1.8359591187133166,2009-02-10
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.1082666471823712,1.654683968410477,2009-02-11
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.3909666498154853,1.1273380766204,2009-02-12
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.6669357000049536,1.0119811627913209,2009-02-13
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.8486714159833841,0.5505535074750031,2009-02-14
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.7073214146668272,0.4022374754090437,2009-02-15
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.7746309391032828,0.7812673351331618,2009-02-16
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.5928952231248525,0.4681557118828034,2009-02-17
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.646742842674017,0.4681557118828034,2009-02-18
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.7948237964342197,0.27040100246152426,2009-02-19
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.5592404609066246,0.27040100246152426,2009-02-20
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.1082666471823712,0.22096232510620445,2009-02-21
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.2967333156044472,0.10560541127712529,2009-02-22
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.0140333129713333,-0.04271062078883409,2009-02-23
-0.36705897569777823,-0.35403050563156313,-0.2911402380759906,-0.35129889870509545,-0.37256104375797067,-0.9803785507531053,-0.22398577109167297,2009-02-24
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.21605894210466,-0.37256104375797067,-1.1082666471823712,-0.02623106167039416,2009-02-25
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.2092309338370546,-0.07566973902571396,2009-02-26
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.7447952152255103,-0.02623106167039416,2009-02-27
-0.36705897569777823,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-0.7111404530072825,0.006728056566485704,2009-02-28
0.24621501109171984,0.11939155531224296,0.03940015842123777,0.2572809059968641,-0.034319898052382954,-0.9265309312039407,-0.09214929814415389,2009-03-01
0.0254363758475005,-0.038415798335692426,0.14958029058698052,-0.05827899273748531,-0.06506909311652731,-0.5967142614653078,0.0561667339218055,2009-03-02
0.2952769300348796,-0.2751268288075955,-0.015689907661633615,-0.2611389276381385,0.7036607834870812,-0.6774856907890546,0.22096232510620445,2009-03-03
4.563663878089786,4.169780298942584,4.088520015512285,3.7058997993079688,5.4082876283011645,-0.7851809298873839,1.242694990449479,2009-03-04
2.6502490393065523,1.9078748966555104,1.554376975700201,1.8350803996686116,1.595387440347267,-0.9063380738730039,4.357331663834624,2009-03-05
-0.39158993516935814,-0.32772928002357393,-0.31868527111742634,-0.3738388914718347,-0.37256104375797067,-0.8659523592111307,3.23672164378071,2009-03-06
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.7111404530072825,1.7865204413579965,2009-03-07
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.7986428347746749,1.4569292589891987,2009-03-08
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.5428666419161432,1.308613226923239,2009-03-09
-0.31799705675461837,-0.32772928002357393,-0.34623030415886197,-0.3738388914718347,-0.311062653629682,-0.9332618836475864,0.5505535074750031,2009-03-10
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-0.47555711747968743,0.41871703452748366,2009-03-11
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.7851809298873839,0.36927835717216384,2009-03-12
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.859221406767485,0.5505535074750031,2009-03-13
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.6438309285708268,0.319839679816844,2009-03-14
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.3476690210504217,0.0561667339218055,2009-03-15
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.2870904490576114,0.28688056157996417,2009-03-16
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.3813237832686495,0.08912585215868536,2009-03-17
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.3678618783813582,0.0561667339218055,2009-03-18
0.12356021373382023,-0.35403050563156313,-0.34623030415886197,-0.19351894933792074,-0.37256104375797067,-0.3813237832686495,0.13856452951400516,2009-03-19
-0.31799705675461837,-0.35403050563156313,-0.1258700398273764,-0.2836789204048777,-0.3418118486938263,-1.1890380765061181,0.08912585215868536,2009-03-20
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-1.1890380765061181,0.0561667339218055,2009-03-21
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.8053737872183204,-0.2075062119732334,2009-03-22
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.8524904543238395,0.12208497039556523,2009-03-23
-0.07268746203881916,-0.30142805441558473,0.48012068708420896,0.0318809783294717,-0.06506909311652731,-0.859221406767485,0.0561667339218055,2009-03-24
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.3418118486938263,-1.0409571227459153,-0.07566973902571396,2009-03-25
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.3738388914718347,-0.37256104375797067,-0.4688261650360418,-0.09214929814415389,2009-03-26
-0.39158993516935814,-0.35403050563156313,-0.3737753372002977,-0.2836789204048777,-0.37256104375797067,-0.6976785481199914,-0.05919017990727402,2009-03-27
0.9085509168243777,0.5665123906480599,0.7280259844571302,0.5953807974979527,0.9496543440002357,-0.5092118796979153,0.12208497039556523,2009-03-28
9.150953299275232,8.851398457164667,7.146018683111648,8.033578410521903,8.237213574202444,-0.3274761637194849,1.0284607219097603,2009-03-29
