,actual,predicted,error,error_abs,error_sq
2016-02-13,-1.3742886126673803,0,-1.3742886126673803,1.3742886126673803,1.8886691909072328
2016-02-23,-1.6079362756315105,0,-1.6079362756315105,1.6079362756315105,2.585459066491733
2016-03-04,-1.741633024510529,0,-1.741633024510529,1.741633024510529,3.0332855920656927
2016-03-14,-1.5806800223622786,0,-1.5806800223622786,1.5806800223622786,2.4985493330952133
2016-03-24,-1.369406351638155,0,-1.369406351638155,1.369406351638155,1.8752737559069221
2016-04-03,-1.198260503829234,0,-1.198260503829234,1.198260503829234,1.4358282350370897
2016-04-13,-1.015769875530525,0,-1.015769875530525,1.015769875530525,1.0317884400352981
2016-04-23,-1.27038502267762,0,-1.27038502267762,1.27038502267762,1.6138781058436173
2016-05-03,-1.1703438624933065,0,-1.1703438624933065,1.1703438624933065,1.3697047564757514
2016-05-13,-1.2952621629513412,0,-1.2952621629513412,1.2952621629513412,1.6777040707733868
2016-05-23,-1.16922540896363,0,-1.16922540896363,1.16922540896363,1.3670880569661679
2016-06-02,-1.0443126499490822,0,-1.0443126499490822,1.0443126499490822,1.0905889108436744
2016-06-12,-0.87004566727105,0,-0.87004566727105,0.87004566727105,0.7569794631371267
2016-06-22,-0.44210902239413363,0,-0.44210902239413363,0.44210902239413363,0.19546038768229657
2016-07-02,-0.07765665726153365,0,-0.07765665726153365,0.07765665726153365,0.006030556417035307
2016-07-12,0.26959082117830624,0,0.26959082117830624,0.26959082117830624,0.0726792108635935
2016-07-22,0.7152741574195051,0,0.7152741574195051,0.7152741574195051,0.5116171202721829
2016-08-01,0.6851717673978484,0,0.6851717673978484,0.6851717673978484,0.4694603508390912
2016-08-11,0.5059620884406657,0,0.5059620884406657,0.5059620884406657,0.25599763493924005
2016-08-21,0.6870414259130699,0,0.6870414259130699,0.6870414259130699,0.47202592092066437
2016-08-31,0.9493980370847096,0,0.9493980370847096,0.9493980370847096,0.9013566328202997
2016-09-10,1.1714340179714589,0,1.1714340179714589,1.1714340179714589,1.3722576584607562
2016-09-20,0.8195878906690828,0,0.8195878906690828,0.8195878906690828,0.6717243105313964
2016-09-30,0.661583983973128,0,0.661583983973128,0.661583983973128,0.4376933678497561
2016-10-10,0.48035250741582897,0,0.48035250741582897,0.48035250741582897,0.23073853138067402
2016-10-20,0.1971352459615551,0,0.1971352459615551,0.1971352459615551,0.03886230520032283
2016-10-30,0.01981097835188584,0,0.01981097835188584,0.01981097835188584,0.00039247486325888936
2016-11-09,-0.6269757305711511,0,-0.6269757305711511,0.6269757305711511,0.39309856672522864
2016-11-19,-1.1547591050953814,0,-1.1547591050953814,1.1547591050953814,1.333468590800686
2016-11-29,-1.1271281696031143,0,-1.1271281696031143,1.1271281696031143,1.2704179107128668
2016-12-09,-0.9733085238483401,0,-0.9733085238483401,0.9733085238483401,0.9473294825958348
2016-12-19,-0.8319128537655549,0,-0.8319128537655549,0.8319128537655549,0.6920789962603495
2016-12-29,-0.7543813977725098,0,-0.7543813977725098,0.7543813977725098,0.5690912933052056
2017-01-08,-0.6269998516868585,0,-0.6269998516868585,0.6269998516868585,0.3931288140153425
2017-01-18,-0.6372902144305993,0,-0.6372902144305993,0.6372902144305993,0.4061388174089992
2017-01-28,-0.7175240978883385,0,-0.7175240978883385,0.7175240978883385,0.514840831050474
2017-02-07,-1.1813684334204555,0,-1.1813684334204555,1.1813684334204555,1.395631375482301
2017-02-17,-1.2770528484609724,0,-1.2770528484609724,1.2770528484609724,1.6308639777622835
2017-02-27,-1.339032890415148,0,-1.339032890415148,1.339032890415148,1.793009081613546
2017-03-09,-1.4604071924001956,0,-1.4604071924001956,1.4604071924001956,2.132789167614222
2017-03-19,-1.258073443915219,0,-1.258073443915219,1.258073443915219,1.5827487902846997
2017-03-29,-1.1544422757752197,0,-1.1544422757752197,1.1544422757752197,1.3327369680970684
2017-04-08,-1.1327362938454,0,-1.1327362938454,1.1327362938454,1.2830915113946124
2017-04-18,-1.1742541620676705,0,-1.1742541620676705,1.1742541620676705,1.378872837133247
