,actual,predicted,error,error_abs,error_sq
2017-09-15,0.30478610214629603,0.5678808680908954,-0.2630947659445994,0.2630947659445994,0.06921885586744354
2017-11-14,0.6941569042304357,-0.1566740583042806,0.8508309625347164,0.8508309625347164,0.7239133268077519
2018-01-13,0.08302227211083552,0.543468984955306,-0.46044671284447053,0.46044671284447053,0.2120111753692783
2018-03-14,-0.507545383606305,-0.2453060611632285,-0.26223932244307646,0.26223932244307646,0.06876946223540382
2018-05-13,0.5447233576839388,-1.6192748893735074,2.163998247057446,2.163998247057446,4.6828884132676984
2018-07-12,1.520748227495432,0.3469793956536909,1.1737688318417412,1.1737688318417412,1.3777332706031258
2018-09-10,1.4143757513777946,0.7685585615357127,0.6458171898420819,0.6458171898420819,0.4170798426955237
2018-11-09,1.1444609590997479,0.43349532025726806,0.7109656388424799,0.7109656388424799,0.5054721396146955
2019-01-08,0.06188157433626567,0.21868719796357294,-0.15680562362730727,0.15680562362730727,0.024588003601148743
2019-03-09,0.6198532935461395,-0.6279238716743867,1.2477771652205263,1.2477771652205263,1.5569478540457726
2019-05-08,1.011828062797777,0.7089482449809592,0.3028798178168177,0.3028798178168177,0.0917361840407487
2019-07-07,1.7501166651530562,0.5374291205367681,1.2126875446162881,1.2126875446162881,1.470611080867482
2019-09-05,1.4800351371845988,1.3447626210920065,0.13527251609259228,0.13527251609259228,0.018298653610020636
2019-11-04,1.6736199175355622,0.7726669487054162,0.900952968830146,0.900952968830146,0.811716252043854
2020-01-03,0.4773478305432262,0.7947189299907816,-0.3173710994475554,0.3173710994475554,0.10072441476455012
2020-03-03,1.0698216394031397,0.5680772359841337,0.501744403419006,0.501744403419006,0.2517474463622942
