,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto
2015-04-29,272.6,20.049438202247188,265.70905278876404
2015-07-28,294.79999999999995,19.257303370786516,257.2706521370786
2015-10-26,228.3,8.28314606741573,266.0977864078652
2016-01-24,339.30000000000007,9.364606741573033,264.22064384606745
2016-04-23,336.0,17.3,276.98272156741575
2016-07-22,280.7,19.10056179775281,290.02742015730337
2016-10-20,273.9,7.53876404494382,294.9751209820226
2017-01-18,220.0,8.978651685393258,288.66669443707866
2017-04-18,291.49999999999994,18.159550561797754,287.9942937775281
2017-07-17,299.4,20.617977528089888,258.8754875696629
2017-10-15,566.4000000000001,8.143820224719102,260.8141740898876
2018-01-13,628.8000000000001,6.390449438202246,267.8051691258427
2018-04-13,300.9,17.929213483146068,267.476522
2018-07-12,243.5,21.09325842696629,280.968409111236
2018-10-10,857.5,10.224157303370786,275.510034041573
2019-01-08,320.20000000000005,15.543258426966291,243.21033454382024
2019-04-08,524.5,14.781460674157305,219.08000457640446
2019-07-07,306.2,14.004494382022473,285.27453903033705
2019-10-05,307.1,14.601123595505616,230.51697685168537
2020-01-03,289.0,14.829775280898875,225.25544438314606
2020-04-02,223.30000000000004,15.445505617977526,224.39663241685395
