,Rainfall_Gallicano,Rainfall_Pontetetto,Rainfall_Monte_Serra,Rainfall_Orentano,Rainfall_Borgo_a_Mozzano,Rainfall_Piaggione,Rainfall_Calavorno,Rainfall_Croce_Arcana,Rainfall_Tereglio_Coreglia_Antelminelli,Rainfall_Fabbriche_di_Vallico,Depth_to_Groundwater_LT2,Depth_to_Groundwater_SAL,Depth_to_Groundwater_PAG,Depth_to_Groundwater_CoS,Depth_to_Groundwater_DIEC,Temperature_Orentano,Temperature_Monte_Serra,Temperature_Ponte_a_Moriano,Temperature_Lucca_Orto_Botanico,Volume_POL,Volume_CC1,Volume_CC2,Volume_CSA,Volume_CSAL,Hydrometry_Monte_S_Quirico,Hydrometry_Piaggione
2007-05-11,120.0,51.0,113.6,54.599999999999994,90.4,67.80000000000001,109.0,136.8,116.6,119.0,14.753389830508473,6.765762711864407,2.2269491525423732,5.775254237288134,3.6874576271186448,20.600847457627115,16.20677966101695,19.68135593220339,21.595762711864406,700251.1157399999,973888.00514,723232.0975100001,0.0,0.0,0.19440677966101697,0.19135593220338978
2007-07-10,60.8,41.8,88.79999999999998,89.0,71.60000000000001,80.79999999999998,60.800000000000004,64.6,47.0,80.19999999999999,14.979661016949153,6.7347457627118645,2.8806779661016946,7.888135593220339,4.262542372881356,22.846610169491527,19.134745762711862,21.833050847457624,23.59406779661017,716122.9294299997,977197.8107399999,655282.6256340002,0.0,0.0,0.10169491525423725,0.05796610169491526
2007-09-08,168.20000000000002,239.40000000000003,171.0,150.39999999999998,167.0,160.60000000000002,193.59999999999997,160.20000000000002,162.8,202.0,14.967457627118646,6.684915254237289,2.5567796610169498,7.8008474576271185,4.24271186440678,16.198305084745762,12.983898305084745,0.0,16.7135593220339,677829.74193,936249.5840500001,661244.7594,0.0,0.0,0.09322033898305085,0.008813559322033896
2007-11-07,263.59999999999997,160.79999999999998,215.20000000000002,162.2,195.60000000000002,186.2,224.6,93.0,208.20000000000002,325.0,14.900169491525425,6.711186440677967,2.221186440677966,7.184745762711864,4.093389830508475,6.527118644067797,4.660169491525425,0.0,6.755084745762712,649828.4517199999,881939.1188999999,716147.90273,0.0,0.0,0.16864406779661015,0.05864406779661017
2008-01-06,246.60000000000002,223.4,264.59999999999997,178.8,222.0,231.19999999999996,252.79999999999995,46.0,197.0,292.6,14.63542372881356,6.213050847457627,1.7459322033898306,5.312033898305085,3.4455932203389827,8.244067796610167,5.744915254237288,4.846610169491526,8.595762711864406,591925.7675850003,891456.00193,673820.43703,0.0,0.0,0.33694915254237284,0.26169491525423727
2008-03-06,344.59999999999997,202.59999999999997,245.79999999999998,203.2,358.6,335.6,378.6,170.8,348.6,534.4,14.434576271186442,5.980508474576272,1.574237288135593,4.93457627118644,3.2810169491525425,11.822881355932205,7.947457627118645,11.886440677966103,12.552542372881357,569844.4536540002,899794.3435700003,632210.96354,0.0,0.0,0.4357627118644068,0.5547457627118644
2008-05-05,190.2,184.00000000000003,342.59999999999997,183.20000000000002,163.8,170.0,155.40000000000003,213.4,173.4,165.39999999999998,14.252711864406777,6.0284745762711855,1.9177966101694914,5.277457627118645,3.4752542372881354,20.306779661016947,15.898305084745763,20.243220338983054,21.132203389830508,607059.9733729999,917093.9062999999,686891.37199,0.0,0.0,0.2832203389830509,0.2652542372881356
2008-07-04,37.8,15.2,20.599999999999998,4.0,29.400000000000002,11.8,18.2,44.199999999999996,32.4,106.8,14.570847457627117,6.452203389830508,2.672542372881356,7.189830508474577,4.198135593220338,23.93050847457627,19.694067796610167,23.66525423728813,24.833050847457628,685828.74511,961509.73393,717041.6132199999,0.0,0.0,0.1576271186440678,-0.1835593220338983
2008-09-02,202.6,162.0,233.00000000000003,211.6,180.39999999999998,208.0,196.79999999999998,169.4,218.00000000000003,235.80000000000004,14.945762711864408,6.5647457627118655,2.7130508474576267,8.10677966101695,4.359830508474576,17.966949152542377,14.464406779661019,18.067796610169488,18.304237288135592,667917.7521500001,969600.5314900002,717456.7632699999,0.0,0.0,0.09593220338983051,-0.08898305084745763
2008-11-01,883.8,476.20000000000005,441.2,410.8,682.3999999999999,374.6,752.5999999999999,241.8,674.8,1018.6,14.78322033898305,5.363728813559321,1.4735593220338983,5.568983050847457,3.25,8.745762711864407,6.307627118644068,9.32372881355932,8.698305084745764,578318.279495,914599.72874,709706.2692000001,0.0,0.0,0.532542372881356,0.33627118644067794
2008-12-31,494.20000000000005,349.8,380.2,275.4,517.8,368.3,433.4,69.4,425.4,656.6,14.447118644067798,5.103220338983051,1.2466101694915257,4.517796610169491,2.766779661016949,5.752542372881357,3.4305084745762717,6.66864406779661,6.076271186440679,606012.4884879999,988191.4487300001,740717.2224,0.0,0.0,0.5354237288135594,0.3296610169491525
2009-03-01,355.59999999999997,300.8,394.19999999999993,263.20000000000005,331.0,320.20000000000005,375.20000000000005,191.60000000000002,348.2,449.3999999999999,14.143220338983049,5.295423728813559,1.4844067796610165,4.379322033898305,3.1845762711864407,12.54491525423729,8.591525423728813,12.58728813559322,13.099152542372881,545503.064505,956718.5466300002,722164.8986199999,0.0,0.0,0.46322033898305087,-0.06508474576271185
2009-04-30,76.6,44.4,102.6,70.4,41.8,49.0,46.599999999999994,158.8,58.6,61.8,14.062542372881357,5.896101694915255,2.229661016949153,5.702033898305085,3.7223728813559323,19.934745762711866,16.15508474576271,20.04576271186441,21.008474576271187,632581.6969650001,934884.2879999998,763674.3936,0.0,0.0,0.2466101694915254,-0.7877966101694914
