,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
2015-04-29,222.2,308.2,377.79999999999995,373.6,418.4,36.504999999999995,50.41985074626866,291.22753731343283,20.078731343283582,18.32723880597015,17.888059701492537,0.3444452574328358,2.9265431234850743,5.880457569574627,23.80125485656717
2015-09-11,291.0,430.5,428.4,540.4,471.59999999999997,36.63097014925374,50.52559701492537,292.90753731343284,9.601865671641791,8.821268656716418,8.19589552238806,0.3423825450223881,2.92714458077612,5.506074543,23.299192731865677
2016-01-24,580.1999999999999,690.7,654.0,770.0,702.1999999999999,36.99820895522388,50.8602985074627,295.86634328358207,9.461567164179105,8.857462686567166,8.175373134328359,0.3460315595447761,2.8958227146641793,5.264119146007462,22.501982158134332
2016-06-07,339.0,447.70000000000005,367.8,487.0,500.80000000000007,37.36350746268658,51.1489552238806,298.23126865671645,18.686567164179106,17.416791044776122,16.955597014925374,0.3524208129402984,2.856125846753732,5.205877837246269,22.47615231708955
2016-10-20,235.8,416.0,348.6,456.0,434.4,37.7655223880597,51.45694029850746,301.3987313432836,6.048507462686567,5.642910447761194,5.066417910447762,0.34755551191044776,2.7147445169776123,4.96238565858209,22.244467937686565
2017-03-04,134.79999999999998,163.5,157.39999999999998,195.2,189.0,38.31910447761194,51.8334328358209,305.5642537313433,14.883208955223882,13.733208955223878,13.850000000000001,0.3116540161343284,2.1238477583731346,4.375114033194029,21.23183770440299
2017-07-17,219.8,276.4,277.4,243.4,240.6,38.9234328358209,52.31932835820895,309.18194029850747,16.1544776119403,14.691044776119403,14.948880597014927,0.22802323891791046,1.8053705132089555,3.7506220161492543,20.229856096865674
2017-11-29,728.5999999999999,973.7999999999998,936.1999999999999,1442.0,598.0,39.30261194029852,52.63955223880597,312.56664179104473,4.542164179104478,4.260074626865672,3.898507462686567,0.222763287761194,1.6605077604925371,3.38122372838806,19.626539022462687
2018-04-13,421.2,504.9,556.2,577.6,237.60000000000002,39.458059701492544,52.70649253731343,312.96074626865675,18.577238805970147,17.17686567164179,17.50186567164179,0.29343765294029855,2.0072801637462683,4.1910638097537305,18.745612671417916
2018-08-26,286.0,529.0,388.8,570.4000000000001,252.0,39.57305970149255,52.77649253731344,313.8337313432836,11.324253731343282,10.506716417910447,10.395149253731343,0.3111846964253731,2.277761787686567,4.826694838417911,18.716005081865674
2019-01-08,447.8,602.2,568.4000000000001,671.6,407.0,39.525,52.790373134328355,313.9953731343284,6.911940298507462,6.25820895522388,6.060447761194031,0.3154279918507464,2.439539704097015,4.7795914957089565,18.912793556194032
2019-05-23,350.6,492.2,384.79999999999995,449.79999999999995,176.6,39.36029850746268,52.642014925373125,311.7679104477612,20.41007462686567,18.7044776119403,19.090671641791044,0.33001086126865675,2.6714014781940305,4.642553158171642,18.917515769626863
2019-10-05,637.6,867.4,782.8000000000001,938.4000000000001,326.99999999999994,39.051044776119404,52.40492537313433,309.365,8.413059701492537,7.6809701492537314,7.599626865671643,0.35966176081343276,2.6671544402462692,3.8016157489776115,19.510509920970147
2020-02-17,390.8,542.1,456.8,563.0,210.20000000000002,38.60149253731343,52.05805970149253,304.4566417910448,11.576119402985077,10.62276119402985,10.610074626865671,0.35843885764925376,2.860738795447762,5.9198193573134334,20.58973271328358
