,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2006-09-13,432.6,27.134707520891368,26.331392757660172,13.8983286908078,13.63593314763231,11692327.968,2.2654596100278552
2007-09-08,511.79999999999995,31.01874651810585,30.311448467966578,10.077437325905294,9.287186629526463,10172764.512,2.455710306406685
2008-09-02,298.1,30.390362116991646,29.731114206128137,14.746796657381614,14.236211699164345,11010739.104,2.2963788300835652
2009-08-28,336.79999999999995,28.103732590529248,27.455125348189412,14.125626740947077,13.718384401114205,11091936.96,2.2977715877437324
2010-08-23,300.70000000000005,25.26122562674095,24.600863509749303,14.06657381615599,13.686350974930361,10449484.704,2.2367688022284122
2011-08-18,170.5,28.667715877437324,27.842367688022282,14.903621169916434,14.333704735376045,12528453.6,2.001114206128134
2012-08-12,444.40000000000003,29.125682451253486,28.351699164345398,14.650696378830085,14.04623955431755,11570216.256000001,2.372980501392758
2013-08-07,804.7,21.8300278551532,21.123064066852365,14.998607242339833,14.3033426183844,10458024.48,2.487465181058496
2014-08-02,659.4000000000001,21.40760445682451,20.908300835654597,15.614763231197774,9.22033426183844,9548594.496,2.1175487465181058
2015-07-28,768.5,23.765933147632314,23.44013927576602,15.249303621169917,11.164345403899722,9140035.68,2.395543175487465
2016-07-22,701.6,24.145292479108633,23.87356545961003,15.177158774373257,14.871309192200558,9275986.08,2.66100278551532
2017-07-17,830.4,26.49050139275766,25.98791086350975,15.140111420612813,14.728969359331478,10120216.032000002,2.604735376044568
2018-07-12,691.2,25.931392757660163,25.531309192200556,15.209192200557103,14.809192200557103,9716847.264,2.5052924791086353
2019-07-07,679.4000000000001,26.092033426183846,25.71228412256267,15.449303621169918,15.134261838440114,9087158.879999999,2.5008356545961004
