,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
2012-08-12,325.6,428.4,34.19325842696629,93.28988764044944,108.00505617977527,97.69797752808985,99.9091011235955,91.43449438202248,93.77460674157304,95.04932584269662,96.76685393258427,66960.20999999999,271380.07,303148.07999999996,295079.968,507173.31,225664.43199999997,300118.27,279011.936,18.351235955056175,20.16943820224719
2012-11-10,466.4,466.79999999999995,31.673258426966292,94.01202247191013,109.56292134831462,98.03617977528091,100.5047191011236,91.86280898876406,94.23752808988763,96.11707865168539,96.52640449438202,85157.26800000001,298070.82,306971.266,310173.62000000005,637840.8,240761.056,320069.57999999996,290311.25000000006,6.927640449438203,9.941123595505617
2013-02-08,450.59999999999997,427.0,26.985842696629216,93.75775280898877,110.63134831460673,98.25561797752809,100.74629213483144,91.88112359550561,94.10808988764046,95.85505617977529,95.17752808988766,108831.21399999999,292380.218,299182.916,307631.47000000003,615625.366,236170.702,311747.33,285987.444,9.504157303370787,12.61797752808989
2013-05-09,87.0,173.0,24.162359550561796,93.15280898876405,109.96067415730337,98.05505617977528,100.45269662921348,91.65494382022472,93.45853932584271,95.1156179775281,93.50775280898876,111247.65200000002,285993.69,304717.7,300080.84,558560.3,230868.24199999997,302446.07,288792.212,19.366629213483147,20.767191011235955
2013-08-07,34.6,302.6,30.902359550561798,93.12629213483147,111.21831460674156,97.80674157303368,100.19359550561798,91.5108988764045,93.5296629213483,95.17651685393257,95.03494382022471,88317.446,277710.37799999997,309286.21,300892.51,525272.78,231576.206,290858.69,286492.32200000004,18.72820224719101,20.048202247191014
2013-11-05,609.2,537.6,33.48752808988764,93.61797752808988,113.25831460674159,97.96067415730337,100.33202247191012,91.72213483146066,93.9534831460674,95.61258426966293,95.4174157303371,65561.61,301576.47799999994,320815.15,309012.708,622399.376,244035.88999999998,317364.83,297305.48000000004,7.797640449438203,9.639662921348314
2014-02-03,351.4,389.0,22.838314606741573,92.91179775280898,111.83595505617977,97.75179775280898,99.86258426966293,91.45067415730335,93.29752808988763,95.03213483146068,94.30056179775283,105214.118,284221.858,297832.36600000004,292542.588,491318.20999999996,226541.71,295294.93799999997,283846.752,10.066966292134833,11.55269662921348
2014-05-04,276.79999999999995,267.0,20.50741573033708,92.27539325842699,110.55561797752807,97.2570786516854,99.25449438202247,91.00067415730335,92.91157303370788,94.22494382022474,93.96730337078652,111473.562,266492.368,305624.54,295451.19,426429.362,226133.08000000002,288716.9600000001,285476.118,18.610000000000003,20.084494382022474
2014-08-02,113.60000000000001,131.20000000000002,24.36955056179775,91.27865168539326,107.96101123595507,96.29393258426965,97.5652808988764,90.25966292134832,92.18651685393259,93.40730337078652,93.17033707865168,120458.31599999999,261214.11599999998,293484.19,292396.32999999996,417318.52,223310.32400000002,295791.216,277590.69999999995,18.81696629213483,20.31033707865169
2014-10-31,382.4,481.80000000000007,35.78449438202247,91.07910112359549,107.89977528089888,95.68359550561797,97.26629213483145,90.02696629213484,95.78157303370789,93.15932584269663,94.27898876404494,88022.166,278939.038,303288.656,294127.788,424373.44000000006,226168.874,292806.06799999997,273332.126,9.655955056179776,11.694606741573036
