,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2006-03-17,40.6,22.365172413793104,21.790000000000006,13.582758620689656,13.065517241379307,825358.4639999999,2.486206896551725
2006-04-16,20.5,22.193103448275863,21.586206896551722,13.76896551724138,10.841379310344827,822349.152,2.362068965517241
2006-05-16,19.2,22.20379310344827,21.638965517241378,14.672413793103445,12.858620689655172,829837.4400000002,2.4000000000000004
2006-06-15,30.2,23.382068965517238,22.6651724137931,16.279310344827582,14.89310344827586,834357.8880000002,2.3931034482758617
2006-07-15,105.0,24.227931034482754,23.597241379310343,14.717241379310344,14.25862068965517,790001.856,2.658620689655172
2006-08-14,88.9,24.39,23.837586206896553,16.06896551724138,16.113793103448277,777000.384,2.527586206896552
2006-09-13,31.799999999999997,24.862413793103443,24.271379310344823,17.534482758620694,17.168965517241382,835022.304,2.479310344827586
2006-10-13,14.8,25.48862068965517,24.82344827586207,18.158620689655173,18.45172413793103,949694.9759999998,2.220689655172414
2006-11-12,16.4,25.923448275862075,25.396551724137932,17.45862068965517,17.586206896551726,1008771.84,2.179310344827586
2006-12-12,6.7,26.679310344827584,25.940000000000005,14.034482758620687,13.913793103448276,976211.1359999998,2.1862068965517247
2007-01-11,26.799999999999997,27.317241379310342,26.481724137931035,11.95862068965517,12.179310344827588,1053224.64,2.0344827586206895
2007-02-10,32.900000000000006,27.42620689655173,26.58310344827586,13.262068965517239,12.820689655172412,869561.568,2.4241379310344833
2007-03-12,28.5,27.072758620689655,26.165862068965517,12.844827586206897,12.66551724137931,824539.392,2.4379310344827587
2007-04-11,114.6,26.82793103448276,26.050689655172416,14.913793103448276,14.503448275862068,825041.3759999999,2.43448275862069
2007-05-11,80.5,26.836551724137934,26.09931034482759,14.93448275862069,14.789655172413795,857253.8879999999,2.2758620689655173
2007-06-10,7.800000000000001,27.83206896551724,26.853448275862068,12.058620689655173,11.724137931034482,1092374.208,2.0344827586206895
2007-07-10,29.599999999999998,29.416551724137932,28.323103448275862,8.903448275862068,7.6931034482758625,1179223.4880000001,2.110344827586207
2007-08-09,39.2,29.942758620689652,29.0,10.775862068965518,10.189655172413795,855392.8319999999,2.396551724137931
2007-09-08,30.599999999999998,30.715862068965514,29.67655172413793,12.317241379310346,11.6,917300.16,2.3448275862068964
2007-10-08,56.60000000000001,30.797586206896554,29.934137931034485,10.468965517241383,9.858620689655172,837676.512,2.56551724137931
2007-11-07,47.00000000000001,30.893448275862063,30.14379310344827,9.317241379310346,8.120689655172413,782523.0719999999,2.5344827586206895
2007-12-07,46.0,31.04551724137931,30.351724137931033,7.951724137931034,7.231034482758619,712583.1359999999,2.531034482758621
2008-01-06,87.6,31.180000000000003,30.49896551724138,12.179310344827586,11.289655172413791,845469.7920000001,2.403448275862069
2008-02-05,9.9,31.385517241379308,30.687241379310343,11.255172413793103,10.610344827586207,949418.4959999999,2.3482758620689657
2008-03-06,47.199999999999996,31.167931034482763,30.619310344827593,9.251724137931037,8.56896551724138,776263.392,2.424137931034483
2008-04-05,32.4,30.680689655172415,30.28,9.182758620689656,8.313793103448276,715806.7200000002,2.531034482758621
2008-05-05,36.0,28.93758620689655,28.40758620689655,11.068965517241379,9.648275862068967,783105.4080000002,2.472413793103448
2008-06-04,38.5,30.925517241379307,30.263793103448275,8.827586206896552,8.2,795254.1120000001,2.5
2008-07-04,23.0,31.80896551724138,30.9948275862069,9.513793103448275,8.944827586206896,846122.112,2.4241379310344833
