,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
2015-01-29,161.59999999999997,230.6,221.6,221.99999999999997,183.60000000000002,36.58206896551724,50.52241379310344,293.3237931034483,3.5000000000000004,3.3068965517241375,2.1448275862068966,0.35759798324137937,3.0104189747241383,6.366396533827586,25.64279031517242
2015-02-28,150.8,244.0,209.40000000000003,259.8,206.0,36.59896551724138,50.532758620689656,293.5562068965517,6.060344827586208,5.851724137931035,4.955172413793104,0.34871390537931035,2.9477724560344822,5.788055515931035,23.536504756206902
2015-03-30,18.8,33.900000000000006,55.2,34.0,23.8,36.553793103448264,50.48862068965518,292.93862068965524,10.213793103448278,9.410344827586208,8.956896551724139,0.3582154568965517,3.0208518016896555,6.193398870310346,24.239916799310336
2015-04-29,44.8,52.900000000000006,55.800000000000004,49.400000000000006,56.79999999999999,36.55068965517241,50.47103448275863,291.8989655172414,14.89655172413793,13.627586206896554,13.525862068965518,0.3527799922413793,2.9558874195862064,6.197110045137929,23.432025032413797
2015-05-29,31.8,44.3,89.2,57.2,95.2,36.523448275862066,50.43275862068967,291.26931034482755,18.351724137931036,16.877586206896552,16.41206896551724,0.34783854931034475,2.9843473658620683,5.784120325344828,24.276158958965524
2015-06-28,6.0,18.5,33.4,24.4,23.4,36.490344827586206,50.403793103448294,290.9244827586207,24.663793103448278,22.58448275862069,22.25172413793103,0.33883252206896547,2.8733458928275866,5.91076807362069,23.677832128620693
2015-07-28,120.8,181.8,180.40000000000003,230.2,232.59999999999997,36.473103448275864,50.38724137931037,290.8927586206897,22.360344827586207,20.306896551724137,19.520689655172415,0.3380046996896553,2.879124073827587,5.652522043103447,23.650041268965516
2015-08-27,19.4,34.9,45.599999999999994,49.00000000000001,50.6,36.48103448275862,50.39758620689657,291.2372413793103,19.303448275862067,17.143103448275866,16.717241379310344,0.34670398706896555,2.96811371762069,5.889302291034484,24.256416228620694
2015-09-26,82.6,141.20000000000002,143.0,200.6,209.0,36.523103448275855,50.43034482758622,291.8420689655172,13.239655172413793,11.967241379310348,11.199999999999996,0.338159485413793,2.918970554241379,5.646353337172416,23.64366876241379
2015-10-26,69.4,88.8,83.60000000000002,89.4,64.99999999999999,36.59689655172414,50.493448275862065,292.6551724137931,10.446551724137931,10.056896551724138,9.331034482758621,0.3511726130689656,2.996590893965518,5.65087819824138,23.957616448620694
