,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
2012-06-13,0.4,0.0,52.99896551724138,92.4193103448276,107.24620689655174,96.59758620689655,99.14724137931032,89.94517241379312,93.16482758620693,94.07034482758623,96.91586206896551,27548.550000000003,90368.80799999999,105597.60999999999,98825.84999999999,136642.66999999998,77004.54,100530.362,91865.51999999997,24.0051724137931,25.650000000000002
2012-07-13,10.0,20.599999999999998,50.24827586206897,92.65206896551726,107.5248275862069,96.76793103448276,99.34827586206893,90.94241379310346,93.36586206896548,94.3048275862069,97.26827586206895,25294.290000000005,87669.02800000002,102634.07599999999,95002.29,140163.27,73778.52799999999,95574.85,91541.354,24.62965517241379,26.077241379310347
2012-08-12,66.60000000000001,128.39999999999998,34.85310344827586,92.89758620689655,107.81482758620689,96.99965517241378,99.57241379310345,91.23413793103448,93.5755172413793,94.58655172413792,97.25379310344825,18883.49,81602.55000000002,95604.31999999999,91283.76799999998,146547.43000000002,71543.62199999999,96026.21999999997,86206.94999999997,22.78310344827586,24.356896551724137
2012-09-11,66.0,80.4,33.6303448275862,93.0551724137931,107.99689655172415,97.32551724137932,99.73689655172413,91.32827586206896,93.71724137931035,95.08586206896554,96.48862068965519,19525.04,89780.11000000002,101845.66999999998,97758.00000000003,159697.86000000002,73445.68,97501.33,91785.51999999999,18.275172413793104,20.030689655172413
2012-10-11,192.59999999999997,219.6,34.13413793103448,93.9310344827586,108.20206896551726,98.8096551724138,100.42965517241379,91.74758620689656,94.0348275862069,95.49517241379311,96.54793103448274,28081.2,96107.94,99247.72000000002,100774.25,190959.40000000002,76844.29000000002,101568.32,95783.77600000001,13.99241379310345,16.11655172413793
2012-11-10,232.0,164.19999999999996,31.822068965517243,93.57275862068964,108.4448275862069,97.71827586206898,100.15310344827589,91.66068965517239,93.95758620689655,95.82379310344827,96.33103448275864,29424.89,96541.49999999999,104417.17000000001,100372.22,201577.256,79740.96799999998,105174.47000000002,96170.98,9.602413793103448,12.49206896551724
2012-12-10,39.400000000000006,74.60000000000001,30.54758620689655,94.27413793103449,108.7441379310345,98.20206896551724,100.68275862068964,92.08206896551722,94.21896551724137,96.33241379310343,95.95896551724137,34322.208,96007.60999999999,97415.66999999998,101608.11000000002,207115.25,77509.94800000002,103903.55,94079.12,6.392068965517242,9.593103448275862
2013-01-09,195.00000000000003,228.0,32.612758620689654,94.19241379310343,111.55655172413793,98.19034482758619,100.68275862068963,91.8503448275862,94.52241379310348,96.20103448275859,97.29068965517243,19408.32,98474.60000000002,98188.01599999999,100982.45,213758.04400000005,77827.04000000001,103323.74,93523.63,5.025517241379311,7.9541379310344835
2013-02-08,220.40000000000003,172.4,31.006896551724136,94.28551724137928,113.08620689655176,98.31551724137931,100.94517241379312,91.96689655172413,94.52758620689656,96.25172413793106,96.72827586206898,30020.809999999998,95956.48,93480.476,98506.42000000001,204689.38999999996,75750.87000000001,98692.87,90520.14399999999,4.943793103448276,7.998620689655173
2013-03-10,191.99999999999994,197.39999999999998,26.569655172413796,93.58793103448275,108.50793103448274,98.23896551724135,100.66965517241381,91.84931034482757,93.97999999999999,95.74931034482759,95.51413793103448,35643.236,93329.478,96270.14,99758.64000000001,201482.29,76881.614,102382.86000000002,94652.41,8.483103448275862,13.124827586206896
2013-04-09,36.2,53.400000000000006,23.413103448275862,93.4037931034483,110.25620689655173,98.21379310344827,100.63103448275861,91.8248275862069,93.8258620689655,95.57,93.23206896551721,40495.828,96812.44,101937.28,102146.1,197131.316,78226.69799999999,102612.75,94153.18999999999,15.026206896551724,16.701724137931034
