,Rainfall_Bastia_Umbra,Depth_to_Groundwater_P24,Depth_to_Groundwater_P25,Temperature_Bastia_Umbra,Temperature_Petrignano,Volume_C10_Petrignano,Hydrometry_Fiume_Chiascio_Petrignano
2006-03-17,30.8,22.380714285714284,21.882142857142856,13.828571428571427,13.22857142857143,395748.288,2.4214285714285713
2006-04-01,9.6,22.32571428571429,21.69214285714286,13.421428571428567,12.957142857142857,400262.688,2.5857142857142854
2006-04-16,18.900000000000002,22.159285714285716,21.564999999999998,15.099999999999998,11.935714285714285,388357.63200000004,2.3428571428571425
2006-05-01,1.4,22.236428571428572,21.61285714285714,12.114285714285716,9.371428571428572,406137.024,2.3642857142857143
2006-05-16,6.3,22.176428571428573,21.608571428571423,15.085714285714287,12.564285714285715,391379.04000000004,2.335714285714286
2006-05-31,12.9,22.232142857142854,21.67142857142857,14.364285714285714,13.285714285714288,405816.48000000004,2.4285714285714284
2006-06-15,11.599999999999998,23.051428571428573,22.34857142857143,17.55,15.371428571428572,401819.6159999999,2.2857142857142856
2006-06-30,11.8,23.697857142857142,22.97214285714286,15.085714285714285,14.535714285714283,405363.744,2.485714285714286
2006-07-15,35.900000000000006,24.244285714285716,23.56071428571428,14.35,13.957142857142859,387286.272,2.6
2006-07-30,69.1,24.194285714285716,23.622142857142858,14.871428571428568,14.35,372592.224,2.7357142857142853
2006-08-14,26.6,24.198571428571427,23.668571428571425,15.214285714285717,15.214285714285714,382314.816,2.5285714285714285
2006-08-29,62.3,24.592857142857145,24.01785714285714,16.8,16.9,368005.248,2.5285714285714285
2006-09-13,31.5,24.714285714285715,24.144999999999992,14.635714285714284,13.878571428571428,336685.24799999996,2.692857142857143
2006-09-28,0.30000000000000004,25.02,24.40857142857143,20.092857142857145,20.114285714285717,469055.23199999996,2.2642857142857147
2006-10-13,12.3,25.435000000000006,24.727142857142862,16.549999999999997,16.85,474794.7839999999,2.207142857142857
2006-10-28,2.5,25.517142857142858,24.902142857142856,19.550000000000004,19.82857142857143,441338.97599999997,2.25
2006-11-12,16.4,25.845714285714287,25.29071428571428,18.900000000000002,18.857142857142854,503180.64,2.1214285714285714
2006-11-27,0.0,26.00071428571428,25.49785714285714,15.592857142857143,15.928571428571429,473050.3679999999,2.2499999999999996
2006-12-12,6.0,26.505,25.837142857142858,14.842857142857142,14.728571428571428,474593.47200000007,2.1714285714285713
2006-12-27,0.7,26.85571428571429,26.04357142857143,13.435714285714285,13.35,470848.89599999995,2.1785714285714284
2007-01-11,24.8,27.17785714285714,26.33571428571429,12.37857142857143,12.692857142857141,513219.456,2.064285714285714
2007-01-26,1.9,27.45357142857143,26.62857142857143,11.592857142857145,11.72857142857143,503682.62399999995,2.007142857142857
2007-02-10,0.6,27.502857142857142,26.665714285714284,13.057142857142859,12.542857142857143,437771.52,2.378571428571429
2007-02-25,29.5,27.342857142857145,26.49785714285714,13.55714285714286,13.207142857142857,400511.5200000001,2.4714285714285715
2007-03-12,8.2,27.122857142857146,26.212857142857143,12.735714285714284,12.285714285714288,391031.712,2.4214285714285713
2007-03-27,20.3,27.022142857142853,26.120714285714286,13.021428571428572,13.057142857142859,404287.2,2.457142857142857
2007-04-11,18.2,27.134285714285713,26.193571428571428,14.950000000000001,14.457142857142857,455103.36000000004,2.3785714285714286
2007-04-26,96.4,26.525714285714283,25.900714285714287,14.7,14.421428571428573,339249.60000000003,2.5071428571428567
2007-05-11,10.8,26.75714285714285,26.01714285714286,15.52142857142857,15.007142857142856,443292.48000000004,2.264285714285714
2007-05-26,69.7,26.878571428571426,26.16285714285714,14.507142857142856,14.764285714285716,375266.304,2.3
2007-06-10,7.6000000000000005,27.449285714285715,26.521428571428572,14.114285714285712,13.792857142857144,510252.48,2.042857142857143
2007-06-25,0.2,28.215,27.185000000000002,10.450000000000001,10.049999999999999,546670.944,2.0214285714285714
2007-07-10,1.8,29.074999999999996,27.982857142857142,7.285714285714286,6.221428571428572,607948.416,2.007142857142857
2007-07-25,27.799999999999997,29.758571428571425,28.66571428571428,10.521428571428572,9.157142857142857,527933.376,2.214285714285714
2007-08-09,18.700000000000003,29.735000000000003,28.842142857142857,11.221428571428572,10.514285714285714,407426.976,2.4
2007-08-24,20.5,30.155000000000005,29.159285714285716,9.849999999999998,9.37142857142857,419077.15200000006,2.4
2007-09-08,7.0,30.672857142857143,29.560714285714283,13.364285714285714,12.69285714285714,467379.9359999999,2.2428571428571424
2007-09-23,23.6,30.74285714285714,29.782857142857146,11.335714285714287,10.528571428571428,415657.44,2.442857142857143
2007-10-08,17.3,30.910714285714295,29.942857142857143,10.800000000000002,10.485714285714286,425071.58400000003,2.4499999999999997
2007-10-23,39.300000000000004,30.687142857142856,29.935,10.135714285714284,9.271428571428572,388209.02400000003,2.6785714285714293
2007-11-07,26.900000000000002,30.79785714285714,30.066428571428577,9.87857142857143,8.428571428571429,373223.80799999996,2.478571428571428
2007-11-22,20.1,30.98785714285714,30.219285714285714,9.292857142857144,8.257142857142858,379750.464,2.585714285714286
2007-12-07,44.0,30.97142857142857,30.31714285714286,8.935714285714287,8.107142857142856,343103.04,2.6357142857142857
2007-12-22,1.9,31.110000000000003,30.380714285714284,7.414285714285714,6.771428571428571,342505.15199999994,2.435714285714286
2008-01-06,86.99999999999999,31.16857142857143,30.48071428571428,11.02857142857143,10.064285714285715,360021.02400000003,2.5928571428571425
2008-01-21,0.6000000000000001,31.19571428571428,30.518571428571427,13.457142857142857,12.664285714285715,455886.1440000001,2.207142857142857
2008-02-05,1.9000000000000001,31.296428571428574,30.622857142857146,11.971428571428573,11.235714285714282,453625.9199999999,2.314285714285714
2008-02-20,5.300000000000001,31.474999999999994,30.752857142857135,10.785714285714286,10.178571428571429,462207.1680000001,2.3785714285714286
2008-03-06,13.3,31.348571428571432,30.757857142857144,8.649999999999999,8.35714285714286,405153.792,2.357142857142857
2008-03-21,27.1,30.995714285714282,30.48285714285714,9.678571428571429,8.692857142857143,347132.736,2.478571428571428
2008-04-05,12.2,30.814999999999998,30.35071428571428,9.721428571428572,9.007142857142856,337766.112,2.514285714285714
2008-04-20,20.2,30.547857142857143,30.210000000000004,8.585714285714285,7.535714285714285,350969.76,2.55
2008-05-05,3.8,29.696428571428573,29.185714285714283,9.55,9.564285714285713,376019.712,2.5428571428571436
2008-05-20,31.599999999999998,28.14642857142857,27.60357142857143,12.885714285714284,9.885714285714286,382355.42399999994,2.414285714285714
2008-06-04,32.0,30.694285714285712,30.100000000000005,8.792857142857141,8.121428571428572,362508.48000000004,2.5714285714285716
2008-06-19,6.5,31.171428571428574,30.437142857142856,9.385714285714286,8.821428571428571,405107.13599999994,2.4285714285714284
2008-07-04,11.2,31.524285714285714,30.762857142857143,8.842857142857143,8.178571428571429,390532.31999999995,2.528571428571429
2008-07-19,10.9,32.09571428571429,31.232142857142858,10.72857142857143,10.164285714285713,424491.84,2.3285714285714283
2008-08-03,23.3,32.61714285714286,31.74642857142857,12.049999999999999,11.778571428571428,438003.07200000004,2.314285714285714
2008-08-18,4.3,32.75000000000001,31.939999999999998,8.807142857142859,8.585714285714287,450931.968,2.3857142857142857
2008-09-02,15.5,32.96785714285714,32.20642857142857,15.292857142857143,15.557142857142859,495951.552,2.1857142857142855
2008-09-17,0.30000000000000004,32.95142857142857,32.212857142857146,15.700000000000001,15.5,484062.048,2.3
2008-10-02,1.7000000000000002,33.21071428571428,32.42642857142857,17.749999999999996,17.87142857142857,508896.864,2.1285714285714286
2008-10-17,10.5,33.325714285714284,32.56214285714286,16.385714285714283,16.27857142857143,495427.968,2.157142857142857
2008-11-01,9.2,33.36857142857143,32.669285714285714,10.828571428571427,10.571428571428571,456896.16000000003,2.392857142857143
2008-11-16,11.7,33.47214285714286,32.80214285714286,11.450000000000001,11.150000000000002,444038.9760000001,2.3857142857142857
2008-12-01,82.3,33.36071428571429,32.67785714285715,11.157142857142857,10.14285714285714,430505.27999999997,2.6071428571428577
2008-12-16,9.6,32.745000000000005,31.829999999999995,8.285714285714283,7.864285714285716,385938.432,2.6714285714285713
2008-12-31,2.0,31.861428571428572,30.97214285714286,2.964285714285714,3.285714285714285,406677.02400000003,2.357142857142857
2009-01-15,4.3,30.919999999999995,30.21928571428571,6.871428571428571,6.578571428571428,345223.29600000003,2.4
2009-01-30,13.2,30.20642857142857,29.622142857142855,6.928571428571429,6.7,354322.944,2.635714285714286
2009-02-14,0.8,29.72785714285714,29.174285714285713,3.3357142857142854,2.942857142857143,360388.224,2.4571428571428564
2009-03-01,22.099999999999998,29.28571428571429,28.73071428571428,8.75,8.157142857142857,403992.57599999994,2.4571428571428577
2009-03-16,4.2,28.861428571428572,28.32714285714286,8.778571428571428,8.271428571428572,393972.76800000004,2.5
2009-03-31,8.899999999999999,28.438571428571425,27.958571428571425,13.992857142857146,13.464285714285714,392686.272,2.514285714285714
2009-04-15,12.2,28.102142857142862,27.59571428571428,13.907142857142857,13.414285714285713,399180.96,2.3071428571428574
2009-04-30,2.9,27.935,27.404285714285717,16.72142857142857,15.82142857142857,422944.416,2.2071428571428577
2009-05-15,0.0,28.150000000000002,27.549285714285713,22.714285714285715,21.63571428571429,481481.28,2.0571428571428574
2009-05-30,28.6,28.007142857142856,27.397142857142857,19.657142857142855,18.67142857142857,443711.5200000001,2.0857142857142863
2009-06-14,0.3,28.33285714285714,27.654285714285713,21.642857142857142,20.807142857142853,446235.264,2.0142857142857147
2009-06-29,0.5,28.01071428571429,27.41357142857143,23.22142857142857,22.42142857142857,415590.91200000007,2.1714285714285713
2009-07-14,1.3,28.569999999999993,27.867142857142856,26.557142857142857,25.29285714285714,466761.312,1.9928571428571427
2009-07-29,47.2,28.717857142857145,28.099999999999994,25.05,24.28571428571429,406344.3839999999,2.007142857142857
2009-08-13,0.0,28.915,28.220714285714287,26.842857142857145,26.185714285714283,473078.88,2.064285714285714
2009-08-28,0.0,29.119285714285713,28.40285714285714,23.89285714285714,23.414285714285715,472064.54399999994,2.0
2009-09-12,13.6,28.982857142857142,28.380714285714287,19.885714285714283,19.564285714285717,457763.61600000004,2.007142857142857
2009-09-27,0.0,29.389285714285712,28.66,19.285714285714285,18.77857142857143,506564.928,1.9285714285714282
2009-10-12,10.6,29.391428571428573,28.717857142857138,11.007142857142856,10.971428571428572,480864.384,1.9499999999999997
2009-10-27,22.4,29.69142857142857,28.964285714285722,9.992857142857144,9.8,507904.99199999997,2.0
2009-11-11,0.0,29.73071428571428,29.060000000000002,9.657142857142858,9.621428571428572,466249.824,2.0
2009-11-26,34.800000000000004,29.877857142857142,29.150000000000002,8.178571428571429,8.05,461589.408,2.1714285714285713
2009-12-11,14.600000000000001,30.04428571428571,29.287857142857142,5.185714285714286,5.142857142857143,484627.968,2.3642857142857148
2009-12-26,68.0,29.76071428571428,29.129285714285714,7.921428571428572,7.735714285714287,386851.67999999993,3.042857142857143
2010-01-10,0.2,29.512857142857136,28.865714285714287,3.0785714285714287,3.5,388050.04799999995,2.6
2010-01-25,32.099999999999994,29.08928571428572,28.470714285714287,3.4142857142857137,3.285714285714286,394598.30399999995,2.514285714285714
2010-02-09,5.6,28.79357142857143,28.195,6.185714285714286,6.114285714285715,402356.16000000003,2.75
2010-02-24,13.399999999999999,28.28142857142857,27.697142857142858,8.235714285714286,7.971428571428571,387392.544,2.792857142857143
2010-03-11,0.8,27.80785714285714,27.164999999999996,8.842857142857143,8.535714285714286,416375.424,2.585714285714286
2010-03-26,4.5,27.01,26.53571428571428,11.528571428571428,10.971428571428572,407550.528,2.4285714285714284
2010-04-10,0.9,26.69142857142857,26.14214285714286,12.078571428571431,11.64285714285714,398604.672,2.35
2010-04-25,6.8,26.350714285714286,25.867142857142856,15.964285714285712,15.421428571428569,404015.04000000004,2.307142857142857
2010-05-10,61.1,26.01285714285714,25.555714285714284,14.885714285714283,14.35,390275.71200000006,2.7357142857142853
2010-05-25,0.9,25.88428571428571,25.28642857142857,19.571428571428577,18.592857142857145,422385.40800000005,2.3785714285714286
2010-06-09,12.3,25.92142857142857,25.317857142857143,21.592857142857145,20.692857142857147,415842.336,2.1714285714285713
2010-06-24,5.3,26.09,25.38357142857143,24.01428571428571,23.242857142857144,423092.16000000003,2.007142857142857
2010-07-09,0.0,26.87857142857143,26.041428571428572,27.85,26.749999999999993,454965.12,2.0
2010-07-24,2.0,27.03642857142857,26.27285714285714,22.485714285714288,21.735714285714288,413454.24000000005,2.0
2010-08-08,15.399999999999999,27.128571428571433,26.356428571428577,23.792857142857144,22.764285714285712,433644.19200000004,2.0
2010-08-23,0.0,27.17642857142857,26.422857142857147,23.135714285714283,22.4,433042.848,2.0
2010-09-07,14.200000000000001,27.15,26.416428571428572,19.92142857142857,19.5,424422.72,2.0500000000000003
2010-09-22,10.3,27.07285714285714,26.39428571428571,16.257142857142856,16.0,432838.944,2.042857142857143
2010-10-07,0.0,27.042857142857144,26.35571428571429,13.757142857142856,14.071428571428571,423953.568,2.1
2010-10-22,17.4,27.097857142857144,26.426428571428566,11.914285714285715,11.878571428571428,428607.07200000004,2.0857142857142863
2010-11-06,33.400000000000006,26.912857142857142,26.315714285714286,11.014285714285716,10.835714285714285,408039.55199999997,2.2857142857142856
2010-11-21,69.7,26.99642857142857,26.313571428571432,6.9142857142857155,6.7857142857142865,419963.616,3.2214285714285715
2010-12-06,7.3,26.54714285714286,25.789285714285715,5.3,5.178571428571429,424854.7200000001,2.5142857142857147
2010-12-21,0.0,25.616428571428575,24.974999999999998,6.335714285714284,6.228571428571429,393953.76000000007,2.6357142857142857
2011-01-05,1.7,25.071428571428573,24.363571428571426,5.771428571428572,5.992857142857143,394078.1760000001,2.3714285714285714
2011-01-20,23.1,24.613571428571436,23.869285714285713,4.178571428571429,4.307142857142858,384352.12799999997,2.3928571428571423
2011-02-04,8.4,24.19214285714285,23.502857142857145,6.0,5.707142857142857,368536.608,2.3142857142857145
2011-02-19,10.299999999999999,23.994999999999997,23.264285714285712,5.271428571428572,5.1642857142857155,372998.304,2.4357142857142855
2011-03-06,32.4,24.028571428571432,23.246428571428567,8.407142857142857,8.05,402759.64800000004,2.5142857142857147
2011-03-21,14.5,23.849999999999998,23.182857142857138,11.557142857142859,11.178571428571429,395343.07200000004,2.457142857142857
2011-04-05,5.2,23.777857142857147,23.141428571428573,14.07142857142857,13.585714285714285,403907.9040000001,2.0857142857142863
