,Rainfall_Castel_del_Piano,Rainfall_Abbadia_S_Salvatore,Rainfall_S_Fiora,Rainfall_Laghetto_Verde,Rainfall_Vetta_Amiata,Depth_to_Groundwater_S_Fiora_8,Depth_to_Groundwater_S_Fiora_11bis,Depth_to_Groundwater_David_Lazzaretti,Temperature_Abbadia_S_Salvatore,Temperature_S_Fiora,Temperature_Laghetto_Verde,Flow_Rate_Bugnano,Flow_Rate_Arbure,Flow_Rate_Ermicciolo,Flow_Rate_Galleria_Alta
2015-01-29,312.40000000000003,474.6,432.0,481.8,390.0,36.59084745762711,50.52779661016949,293.44067796610176,4.797457627118645,4.572033898305086,3.5593220338983054,0.3532314231355932,2.9801644223220345,6.083870638728813,24.615069671864404
2015-03-30,90.60000000000001,122.8,165.2,126.60000000000001,122.0,36.552033898305076,50.47966101694914,292.4196610169492,12.505084745762714,11.495762711864407,11.214406779661017,0.3554622157796609,2.9885869830169494,6.196497414186441,23.84667517525423
2015-05-29,37.8,62.8,122.60000000000001,81.6,118.6,36.50627118644068,50.418135593220335,291.09593220338985,21.482203389830506,19.705084745762715,19.311016949152542,0.3434242796440678,2.9300728658135595,5.846251457355931,23.986693547796605
2015-07-28,140.6,216.89999999999998,227.39999999999998,281.4,283.99999999999994,36.47677966101694,50.3922033898305,291.06372881355935,20.8364406779661,18.726271186440677,18.12542372881356,0.34232404377966097,2.9235163962881354,5.768773838779662,23.950891797118643
2015-09-26,152.0,230.0,226.60000000000002,290.0,274.0,36.56,50.46186440677967,292.2464406779661,11.85,11.004237288135592,10.273728813559321,0.344273377,2.954719815169491,5.6434082104915255,23.778104103220343
2015-11-25,112.79999999999998,165.10000000000002,158.6,205.8,145.6,36.7377966101695,50.61999999999999,293.95474576271187,5.338983050847457,4.908474576271185,4.336440677966102,0.33853336038983045,2.8823399057796615,5.252580770508475,22.52746663932204
2016-01-24,329.40000000000003,472.0,412.4,520.2,454.19999999999993,36.89542372881355,50.76169491525424,295.4381355932203,5.922881355932203,5.805084745762714,4.942372881355933,0.33954471013559334,2.9083383025254244,5.271405865406779,22.923573188813556
2016-03-24,161.39999999999998,161.4,177.6,178.20000000000002,189.99999999999997,37.08983050847457,50.92338983050847,296.06457627118647,11.710169491525424,10.755084745762709,10.180508474576271,0.3523218452033899,2.894174347966102,5.272560624152542,21.942554935254233
2016-05-23,142.0,147.5,115.60000000000001,157.8,161.2,37.16322033898305,51.03745762711864,297.1493220338983,18.712711864406778,17.311016949152542,16.894067796610173,0.34723771047457636,2.8542426932542373,5.188375754474578,23.274291705932203
2016-07-22,123.0,185.2,166.2,192.00000000000003,222.60000000000002,37.40508474576271,51.16440677966101,298.4193220338983,20.28728813559322,19.028813559322035,18.469491525423727,0.3549592831864407,2.8815885735762716,5.217652062271187,22.16582859779662
2016-09-20,205.4,273.0,222.4,309.40000000000003,277.4,37.563728813559315,51.30152542372882,299.6186440677966,11.607627118644068,10.807627118644067,10.527966101694915,0.34962602991525427,2.804351204033899,5.156547988915255,21.92453234728813
2016-11-19,84.0,136.3,122.0,153.20000000000002,160.4,37.72915254237287,51.42983050847459,301.0837288135594,4.934745762711864,4.476271186440678,3.86271186440678,0.34122154077966105,2.6894116044576264,4.88780832477966,21.796341817288138
2017-01-18,123.4,171.4,143.6,186.2,168.8,37.95016949152542,51.592881355932185,303.041186440678,5.84322033898305,5.47457627118644,4.942372881355933,0.35487008415254234,2.61520621081356,4.868409122966103,22.6210635320339
2017-03-19,62.2,84.5,90.60000000000001,100.6,100.60000000000001,38.27542372881356,51.76542372881356,304.9701694915254,11.109322033898303,10.18050847457627,10.043220338983051,0.3283880945254238,2.244813004508474,4.495531506661016,21.423271847966102
2017-05-18,23.799999999999997,15.5,14.399999999999999,15.4,25.400000000000002,38.4322033898305,51.94847457627119,306.6001694915255,20.35169491525423,18.889830508474578,19.273728813559323,0.2869382416949153,1.9362231378813564,4.208997976711864,21.004175771016953
2017-07-17,96.6,123.8,154.59999999999997,95.8,97.4,38.83474576271185,52.21762711864407,308.2006779661017,22.1135593220339,20.303389830508475,20.64745762711864,0.24494367196610167,1.727823409101695,3.8646041185423727,20.35849005542373
2017-09-15,63.599999999999994,80.30000000000001,82.19999999999999,78.80000000000001,89.4,38.97677966101695,52.38237288135594,309.7566101694915,12.70677966101695,11.232203389830508,11.63728813559322,0.21761077057627115,1.7910454831016949,3.669619576728814,20.09375074016949
2017-11-14,241.8,339.90000000000003,302.6000000000001,348.8,280.8,39.24338983050848,52.60745762711864,311.38169491525423,4.941525423728812,4.684745762711865,4.222881355932203,0.1936637460847458,2.0838527182542372,3.4131712580508475,19.564912479152536
2018-01-13,248.8,436.3,336.20000000000005,487.00000000000006,244.79999999999998,39.236101694915256,52.59288135593221,312.9477966101694,3.507627118644068,3.303389830508474,2.91864406779661,0.22261316242372883,1.7329996650508475,3.385567978915254,20.060162607796613
2018-03-14,356.8,351.99999999999994,465.20000000000005,797.2,156.4,39.415084745762705,52.69288135593221,313.1606779661017,10.448305084745762,9.790677966101695,9.682203389830509,0.2710503593898305,0.8295862956440676,3.594075720305085,19.210522196779664
2018-05-13,138.00000000000003,128.5,181.79999999999998,139.99999999999997,90.20000000000002,39.43881355932202,52.696610169491514,312.8998305084745,17.75677966101695,16.409322033898306,16.758474576271187,0.30061555064406786,2.1866447269491522,4.199059372135593,18.89741607101695
2018-07-12,180.0,221.79999999999998,210.79999999999995,250.60000000000002,90.80000000000001,39.52508474576271,52.74050847457628,313.0425423728813,21.38389830508475,19.815254237288137,20.121186440677967,0.29857287027118634,2.5474935874915254,4.542733728152541,18.40754069559322
2018-09-10,161.0,274.9,200.4,289.40000000000003,157.2,39.57745762711864,52.77254237288136,313.6101694915254,15.141525423728815,14.302542372881357,14.245762711864408,0.311262112237288,2.345844899966102,4.93187321883051,18.78736454
2018-11-09,123.0,234.00000000000003,176.8,255.2,82.19999999999999,39.57474576271187,52.78542372881356,314.2155932203389,5.822033898305086,5.049152542372881,4.867796610169492,0.3138305472542373,2.1570435096101694,4.732241740576272,18.607386461525422
2019-01-08,157.0,236.7,206.2,288.4,251.59999999999997,39.5264406779661,52.7949152542373,314.3338983050848,4.423728813559322,3.8135593220338984,3.6,0.31842405266101687,2.434178308474576,4.8323446979152545,19.297339933220343
2019-03-09,174.4,248.6,223.4,266.0,109.0,39.53118644067798,52.79271186440679,313.79118644067796,8.736440677966101,7.972881355932204,7.828813559322033,0.31692477905084754,2.436329074,4.739565305186441,18.65756114898305
