,Rainfall_Settefrati,Temperature_Settefrati,Flow_Rate_Madonna_di_Canneto
2015-03-30,128.79999999999998,13.883898305084747,274.37502500508475
2015-05-29,190.29999999999998,21.990677966101693,261.2410490644068
2015-07-28,122.5,21.967796610169493,260.56956384406783
2015-09-26,250.89999999999998,12.952542372881355,250.03996039152543
2015-11-25,148.89999999999998,6.478813559322035,275.3120308423729
2016-01-24,299.9,7.305084745762713,271.14846729322034
2016-03-24,240.7,12.895762711864407,262.5733812254237
2016-05-23,130.5,19.776271186440677,277.99601766271195
2016-07-22,169.0,21.171186440677968,292.8051854423729
2016-09-20,256.6,13.091525423728815,288.24933356779667
2016-11-19,123.1,5.673728813559323,296.6075439000001
2017-01-18,154.5,7.163559322033898,293.47783706440674
2017-03-19,199.29999999999998,12.527966101694915,281.7969299033898
2017-05-18,158.70000000000002,21.00423728813559,289.7530771372882
2017-07-17,242.3,23.359322033898305,253.00941767796613
2017-09-15,143.79999999999998,13.823728813559322,237.76404835762708
2017-11-14,457.40000000000003,6.110169491525424,288.33265475084755
2018-01-13,472.3,5.27542372881356,277.41612998135594
2018-03-14,273.8,12.133898305084744,260.1679293084746
2018-05-13,168.89999999999998,19.071186440677966,266.2692682779661
2018-07-12,126.49999999999999,22.3271186440678,275.70918094576274
2018-09-10,542.5000000000001,16.607627118644068,286.7372377254237
2018-11-09,418.79999999999995,8.061016949152544,272.17363196271185
2019-01-08,260.1,15.741525423728813,252.66219384745767
2019-03-09,109.6,14.568644067796608,217.0283031881356
2019-05-08,467.6,15.60677966101695,224.03365050847458
2019-07-07,242.49999999999997,14.316101694915256,283.9558462440678
2019-09-05,205.3,13.708474576271186,262.15229893559325
2019-11-04,161.1,14.807627118644067,229.14186105084747
2020-01-03,224.3,14.133898305084747,225.5898705830508
2020-03-03,125.8,16.639830508474578,224.6019028
2020-05-02,162.20000000000002,14.683898305084744,224.2932962610169
