,Rainfall_Monteporzio,Rainfall_Velletri,Depth_to_Groundwater_Pozzo_1,Depth_to_Groundwater_Pozzo_2,Depth_to_Groundwater_Pozzo_3,Depth_to_Groundwater_Pozzo_4,Depth_to_Groundwater_Pozzo_5,Depth_to_Groundwater_Pozzo_6,Depth_to_Groundwater_Pozzo_7,Depth_to_Groundwater_Pozzo_8,Depth_to_Groundwater_Pozzo_9,Volume_Pozzo_1,Volume_Pozzo_2,Volume_Pozzo_3,Volume_Pozzo_4,Volume_Pozzo_5+6,Volume_Pozzo_7,Volume_Pozzo_8,Volume_Pozzo_9,Temperature_Monteporzio,Temperature_Velletri
2012-06-13,0.0,0.0,54.26142857142856,92.36571428571429,107.17,96.58214285714284,99.1007142857143,89.40928571428573,93.10357142857144,94.02571428571426,96.83357142857143,13891.370000000003,45195.18,50713.92999999999,47174.329999999994,64806.12,37267.3,49445.51,43911.22,23.474999999999998,25.174285714285713
2012-06-28,0.4,0.0,52.892857142857146,92.47285714285714,107.32357142857144,96.61500000000001,99.19428571428571,90.51642857142858,93.22714285714285,94.1135714285714,97.01857142857143,12718.800000000001,41585.727999999996,51276.84,48209.85,66903.9,36918.15,47266.871999999996,44890.77,24.47,26.065
2012-07-13,10.0,20.4,47.38500000000001,92.59714285714286,107.465,96.7192857142857,99.30071428571425,90.83,93.32499999999997,94.23214285714285,97.09714285714286,12121.83,41115.958,48965.3,46244.42999999999,68483.56000000001,35209.86,45272.049999999996,43943.724,22.90857142857143,24.501428571428573
2012-07-28,0.0,0.2,53.875714285714274,92.70928571428571,107.58785714285717,96.81357142857142,99.39642857142859,91.05071428571425,93.41000000000001,94.37785714285715,97.45928571428574,12258.640000000001,43380.49999999999,49961.816000000006,45303.84,66558.71,35760.528000000006,46876.21000000001,44279.19,26.243571428571432,27.562142857142852
2012-08-12,0.0,1.0,36.33142857142857,92.85285714285715,107.75499999999998,96.91857142857143,99.51642857142856,91.19285714285715,93.53571428571426,94.53214285714283,97.33642857142857,9696.810000000001,41167.52,47688.68,45592.66,75230.60000000002,35393.642,48202.770000000004,42787.770000000004,25.26357142857143,26.556428571428572
2012-08-27,66.4,127.19999999999999,33.47571428571428,92.94142857142856,107.87285714285716,97.07857142857142,99.62785714285715,91.27357142857143,93.61500000000001,94.64000000000001,97.16142857142856,9186.68,37338.96,44429.29,41799.548,65305.149999999994,33287.4,43679.45,39914.98,20.272857142857145,22.127857142857145
2012-09-11,34.800000000000004,51.6,33.58285714285715,92.98,107.9257142857143,97.17071428571431,99.68214285714286,91.28571428571426,93.66,94.68000000000002,96.47785714285712,9045.689999999999,44201.869999999995,50318.44,47656.42999999999,74001.17,35572.78,49208.81,44226.579999999994,17.857142857142858,19.83928571428572
2012-09-26,31.2,26.599999999999994,33.660000000000004,93.13071428571429,108.0692857142857,97.48714285714287,99.79285714285713,91.37071428571429,93.77499999999998,95.51428571428569,96.49999999999999,9893.7,42338.92,47922.73,46541.24,78641.34,35053.81,44381.16,44368.66,18.63214285714286,20.164285714285718
2012-10-11,33.80000000000001,37.0,32.63071428571429,93.18428571428572,108.14500000000001,97.99500000000002,99.89500000000001,91.42142857142858,93.49785714285711,94.92285714285713,96.75142857142859,12448.419999999998,45227.04,48695.52,47513.880000000005,84438.38999999998,36598.46,48722.12,45341.24,16.084285714285713,18.007857142857148
2012-10-26,158.79999999999995,182.59999999999997,35.674285714285716,94.72928571428574,108.26071428571426,99.69071428571431,100.99999999999999,92.09642857142856,94.58571428571429,96.09357142857141,96.28,15061.17,49409.54,47349.49999999999,50588.49,101167.26999999999,38310.35999999999,49849.600000000006,47927.325999999994,11.820000000000002,14.144285714285713
2012-11-10,53.2,28.799999999999997,32.14071428571429,93.50357142857142,108.3864285714286,97.66785714285716,100.10428571428575,91.58785714285713,93.91499999999999,95.86857142857141,96.40500000000002,13493.590000000002,45504.1,51065.24999999999,48576.21,94728.598,38538.928,50654.899999999994,46028.17,12.727142857142857,15.263571428571428
2012-11-25,178.4,135.2,31.74928571428572,93.64071428571431,108.5042857142857,97.76642857142856,100.20000000000002,91.73714285714287,94.00857142857141,95.78571428571429,96.36571428571426,14530.94,47421.42,49548.45,48241.619999999995,99591.31,38360.740000000005,50504.6,46702.29000000001,6.459999999999999,9.722142857142858
2012-12-10,26.6,60.800000000000004,29.661428571428576,93.8357142857143,108.65285714285714,97.89857142857144,100.32142857142857,91.8042857142857,94.085,95.97785714285715,96.39571428571428,16316.2,48127.649999999994,47659.44000000001,49413.53999999999,97513.75,37839.35,50162.53,46465.219999999994,5.450000000000001,8.859999999999998
2012-12-25,12.4,13.8,31.353571428571424,94.73571428571427,108.83500000000001,98.52214285714285,101.06571428571431,92.37642857142858,94.3542857142857,96.70714285714287,95.40499999999999,16957.728000000003,44322.83999999999,46589.09,48799.81,101975.37000000001,36909.358,49938.22999999999,44296.75,7.192142857142858,10.20142857142857
2013-01-09,148.60000000000002,173.0,33.20214285714285,94.13499999999999,109.22214285714288,98.17428571428573,100.73928571428571,91.9257142857143,94.50857142857141,96.21928571428573,97.54285714285716,7034.4,46502.42,44898.25600000001,48009.61,101574.82600000002,37172.770000000004,48461.45,44307.31999999999,4.917142857142857,7.701428571428572
2013-01-24,28.6,35.99999999999999,32.004285714285714,94.24928571428572,113.75214285714284,98.20928571428571,100.63428571428574,91.77571428571426,94.53499999999998,96.18714285714286,97.0357142857143,11363.33,48431.869999999995,49741.85,49396.060000000005,104568.02799999999,37667.64,51027.21000000001,45762.04,5.293571428571428,8.342857142857143
2013-02-08,64.60000000000001,30.999999999999996,31.57,94.18642857142859,113.41285714285713,98.25285714285714,100.68642857142859,91.91714285714285,94.51071428571429,96.18285714285716,97.10214285714287,14580.51,47162.52999999999,46991.20000000001,48941.03999999999,99899.20000000001,37313.270000000004,48161.799999999996,43651.21,3.200714285714286,6.520714285714285
2013-02-23,150.80000000000004,125.2,30.282142857142855,94.39428571428572,112.72999999999999,98.38571428571429,101.22285714285715,92.01285714285713,94.54785714285713,96.3242857142857,96.35285714285715,14286.07,45246.51,42950.946,45951.27,96954.29000000001,35584.06,48629.69,43543.114,6.593571428571428,9.410714285714286
2013-03-10,84.8,91.79999999999998,27.820714285714285,93.67714285714284,106.11357142857142,98.23714285714287,100.68285714285716,91.87928571428571,94.20642857142856,95.86,95.68214285714285,17526.216,46137.75,44127.44,47988.64,100308.37,37605.72,49994.23,45376.048,6.995714285714285,10.604285714285714
2013-03-25,107.20000000000002,105.6,25.372142857142858,93.50000000000001,110.71642857142858,98.24142857142859,100.65642857142859,91.82071428571429,93.7457142857143,95.63999999999999,95.32142857142856,16751.18,43660.958,48538.2,48548.61000000001,94107.83999999998,36513.364,48951.420000000006,45964.222,9.655714285714284,15.192857142857147
2013-04-09,13.6,15.0,23.207857142857147,93.45857142857143,110.37142857142855,98.23357142857142,100.64642857142859,91.84571428571428,93.84428571428573,95.62785714285717,95.4707142857143,15283.12,46110.06,50708.23999999999,49499.259999999995,95845.77600000001,38882.530000000006,50639.33,46928.509999999995,13.294285714285712,15.117857142857146
2013-04-24,22.6,35.8,23.64071428571429,93.345,110.135,98.19285714285716,100.61428571428569,91.80285714285712,93.8,95.50714285714287,90.83928571428574,23860.727999999996,47161.31,47988.46,49070.060000000005,94233.31999999999,36527.458000000006,48559.06999999999,44869.920000000006,17.031428571428574,18.54714285714286
2013-05-09,39.8,43.8,23.494285714285713,93.26571428571428,109.72142857142858,98.16285714285713,100.59214285714283,91.76142857142858,93.64428571428572,95.37071428571427,94.39785714285713,17542.469999999998,41986.579999999994,47038.97,45943.56,89180.20999999999,34430.934,48854.64,43687.299999999996,14.969285714285716,16.569999999999997
2013-05-24,18.8,79.0,23.617142857142852,93.16928571428573,109.59785714285714,98.09999999999998,100.54142857142857,91.68285714285716,93.48000000000002,95.1392857142857,89.96857142857142,25126.702,44459.96,46206.92999999999,46790.479999999996,81250.06,34460.79,48719.34999999999,44565.484,13.430714285714286,14.53
2013-06-08,0.0,0.2,23.805714285714288,93.15642857142858,109.77857142857142,98.07142857142854,100.47714285714287,91.66214285714285,93.38928571428573,95.03642857142856,92.135,19208.302,44740.19,48731.94,45475.64,85117.49999999999,36266.617999999995,39982.29,45077.149999999994,21.64142857142857,22.471428571428568
2013-06-23,8.2,29.599999999999998,24.142857142857142,93.1814285714286,110.11500000000001,98.07357142857141,100.46785714285716,91.67642857142859,93.45928571428574,95.10214285714285,94.92000000000003,15870.109999999999,47922.28999999999,48946.75,49102.060000000005,93957.13999999998,38185.18000000001,53495.170000000006,46903.754,19.42642857142857,20.779285714285717
2013-07-08,12.8,11.200000000000001,24.680714285714284,93.12357142857142,110.23428571428572,98.00642857142859,100.35857142857141,91.62071428571427,93.49499999999999,95.06642857142856,94.84785714285714,14490.439999999999,44498.439999999995,47970.490000000005,47866.899999999994,92065.56999999999,37265.8,48702.88999999999,46059.973999999995,21.63642857142857,23.21928571428571
2013-07-23,0.2,0.0,25.255,93.03714285714285,110.32571428571431,97.91714285714286,100.28214285714286,91.52642857142857,93.28142857142856,94.98285714285714,94.79357142857143,13391.33,45879.700000000004,48681.76,48097.579999999994,83508.13999999998,37134.62,46030.63999999999,45912.350000000006,25.16142857142857,26.997857142857146
2013-08-07,2.2,0.6,26.022857142857138,92.98928571428573,110.55071428571432,97.90785714285717,100.14357142857145,91.50071428571428,93.41928571428572,94.98857142857143,94.45285714285713,17610.55,44497.4,48568.93,48222.979999999996,79145.87,36980.054,45554.16,44636.64000000001,23.743571428571432,25.193571428571428
2013-08-22,8.0,101.4,27.189999999999998,92.99214285714287,110.64214285714289,97.79785714285713,100.21642857142857,91.47357142857143,93.3785714285714,94.98214285714286,93.41499999999999,17993.476000000002,45972.159999999996,47774.42,47711.68,83498.31999999999,37761.79,48396.77,46064.80200000001,20.854285714285716,22.341428571428573
2013-09-06,4.4,35.60000000000001,29.232857142857146,92.985,110.78785714285712,97.76571428571428,100.16285714285713,91.44428571428573,93.35928571428575,95.02714285714285,94.30857142857143,18092.29,43178.19,49523.380000000005,47681.15,69834.28,35401.340000000004,41241.20999999999,45178.852,18.452857142857145,19.54785714285714
2013-09-21,7.000000000000001,31.2,35.32214285714286,93.11142857142859,111.18928571428572,97.75857142857141,100.19000000000003,91.48071428571428,93.5242857142857,95.21571428571428,95.12428571428572,9844.95,37926.68000000001,46580.06,44577.03,79367.17,33273.272000000004,41137.45999999999,41959.85,17.48785714285714,18.770714285714288
2013-10-06,3.8000000000000003,98.39999999999999,33.18785714285714,93.27571428571426,111.80071428571428,97.78642857142856,100.19571428571429,91.54785714285711,93.7,95.38285714285716,96.26714285714284,10050.119999999999,44621.498,48611.65,47929.93000000001,84259.98,36903.979999999996,48592.52999999999,45485.119999999995,15.47642857142857,16.955714285714286
2013-10-21,6.0,11.399999999999999,34.095000000000006,93.41142857142859,112.35857142857141,97.82428571428571,100.24642857142858,91.61928571428571,93.79642857142858,95.46857142857142,96.42071428571431,9282.38,45282.270000000004,50935.39,48318.07,98841.49,38515.47,48040.57000000001,47066.208,16.27,17.393571428571427
2013-11-05,41.2,66.0,33.93214285714286,93.46357142857143,112.7235714285714,97.88071428571428,100.26785714285712,91.65714285714286,93.84000000000002,95.48785714285714,94.59642857142855,11556.08,46495.58000000001,48999.119999999995,48416.9,88011.93,36905.65,46429.310000000005,45674.21000000001,12.449285714285713,14.345000000000002
2013-11-20,81.20000000000002,90.20000000000002,33.86642857142857,93.52142857142856,112.83214285714287,97.93500000000003,100.31714285714284,91.68785714285717,93.89714285714287,95.53999999999998,94.5857142857143,8586.97,48639.16799999999,50661.67999999999,49446.16999999999,100487.96000000002,39169.36,51680.19,47696.98,5.6499999999999995,7.894285714285715
2013-12-05,5.2,2.2,34.23214285714287,93.6257142857143,113.25571428571432,97.97714285714287,100.34714285714283,91.71785714285716,93.95785714285715,95.61857142857146,95.44285714285715,9692.420000000002,47255.91000000001,50470.43000000001,48751.34,98251.204,38041.67,50718.51,46969.630000000005,6.836428571428572,8.571428571428573
2013-12-20,80.4,59.2,34.52,93.67785714285716,113.5657142857143,97.99357142857143,100.36142857142856,91.72642857142857,93.98,95.64714285714287,96.06642857142859,6983.53,49047.88000000001,52157.340000000004,49623.41799999999,101263.568,39408.47,51859.64000000001,47769.47,7.218571428571429,9.020714285714286
2014-01-04,87.0,73.4,33.24928571428571,93.74642857142858,113.61285714285717,97.99642857142858,100.37785714285712,91.78071428571427,94.05571428571427,95.72571428571429,96.85428571428572,10585.68,48590.81,51315.05000000001,48464.54,102229.37999999999,39193.81999999999,49543.47,47279.99199999999,7.944285714285714,9.280000000000001
2014-01-19,234.59999999999997,172.20000000000002,31.33642857142857,93.66928571428572,113.54285714285712,97.98142857142857,100.31928571428571,91.76357142857144,93.98857142857143,95.6557142857143,95.26071428571427,13903.420000000002,44388.99,49234.83,46983.100000000006,97327.034,37471.75,48609.97,45122.35799999999,6.428571428571429,8.362142857142855
2014-02-03,75.19999999999999,96.2,27.14785714285714,93.32928571428572,112.78785714285712,97.93285714285716,100.12,91.68500000000002,93.76785714285715,95.45285714285713,94.91999999999999,18052.946000000004,45771.29000000001,46934.62,43966.810000000005,89203.01,35807.39199999999,45897.36,43914.78,8.551428571428572,9.910714285714286
2014-02-18,119.80000000000001,104.60000000000001,24.160714285714285,93.07928571428572,112.26357142857144,97.86857142857141,100.18928571428569,91.5842857142857,93.55071428571429,95.22928571428575,94.67142857142858,16348.33,45881.6,47216.00000000001,48146.06,86763.34000000001,37552.433999999994,46682.36,46510.95999999999,7.717857142857142,9.174285714285714
2014-03-05,0.6000000000000001,3.4000000000000004,22.735000000000007,92.97214285714288,111.8835714285714,97.80142857142856,99.89071428571428,91.50857142857141,93.4314285714286,95.12214285714285,94.97642857142857,14767.510000000002,44872.189999999995,47417.06,44013.09,75826.32999999999,34813.47,47095.138,42844.548,9.902142857142854,11.042857142857143
