,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2004-01-12,59.400000000000006,120.8,64.0,82.00000000000001,59.400000000000006,5.678571428571429,251.84428571428572,10.85
2004-01-27,37.2,32.2,35.6,47.800000000000004,42.60000000000001,4.8999999999999995,251.74571428571426,5.428571428571428
2004-02-11,77.19999999999999,117.2,82.4,104.8,110.59999999999998,6.878571428571428,251.81857142857143,10.442857142857141
2004-02-26,48.00000000000001,63.8,46.6,71.8,78.80000000000001,3.742857142857143,251.95785714285714,8.442857142857145
2004-03-12,8.4,14.799999999999999,8.0,10.4,14.6,10.725,251.8664285714286,5.6428571428571415
2004-03-27,29.199999999999996,29.4,27.799999999999997,34.2,44.4,11.378571428571428,251.7857142857143,1.1714285714285713
2004-04-11,45.400000000000006,59.0,53.60000000000001,51.199999999999996,61.0,12.000000000000002,252.04714285714292,5.435714285714285
2004-04-26,85.4,141.0,94.4,117.99999999999999,133.2,13.139285714285714,252.11214285714286,13.664285714285713
2004-05-11,1.4,2.8,1.2,1.6,1.5999999999999999,15.735714285714284,252.06000000000003,6.371428571428571
2004-05-26,40.39999999999999,32.6,28.4,30.4,37.199999999999996,17.260714285714283,252.02142857142857,2.314285714285714
2004-06-10,0.2,4.199999999999999,4.800000000000001,1.4000000000000001,0.4,19.974999999999998,251.97642857142856,0.757142857142857
2004-06-25,0.0,0.0,0.0,0.0,0.0,23.01785714285714,251.83571428571432,0.6857142857142856
2004-07-10,0.0,0.2,0.0,0.0,0.0,22.132142857142856,251.43,2.107142857142857
2004-07-25,34.199999999999996,36.6,31.200000000000003,25.799999999999997,37.800000000000004,23.36428571428571,250.74214285714288,2.75
2004-08-09,0.6000000000000001,3.4000000000000004,0.6,0.6,2.0,24.092857142857145,249.97785714285715,2.7857142857142856
2004-08-24,0.0,0.4,0.4,2.2,1.0,22.507142857142856,249.04285714285714,3.435714285714286
2004-09-08,29.599999999999998,27.2,41.400000000000006,39.0,45.60000000000001,20.314285714285713,248.0878571428571,2.9285714285714284
2004-09-23,24.599999999999998,25.2,25.799999999999997,31.2,25.0,17.25714285714286,247.34714285714287,2.8214285714285716
2004-10-08,61.800000000000004,116.39999999999999,28.799999999999997,80.80000000000001,73.80000000000001,15.196428571428573,246.6914285714286,1.3500000000000003
2004-10-23,60.80000000000001,91.80000000000001,23.4,79.8,82.6,16.478571428571428,246.75857142857146,0.5999999999999999
2004-11-07,49.2,57.0,46.6,53.99999999999999,53.199999999999996,8.664285714285716,247.22357142857146,0.5999999999999999
2004-11-22,111.40000000000002,144.4,95.4,111.80000000000001,120.19999999999999,8.125,247.47500000000005,0.5999999999999999
2004-12-07,11.200000000000001,13.2,11.599999999999998,10.799999999999999,16.4,8.589285714285714,248.8821428571428,0.5999999999999999
2004-12-22,39.2,73.60000000000001,40.199999999999996,58.39999999999999,49.800000000000004,5.4142857142857155,249.46071428571432,0.5999999999999999
2005-01-06,34.2,45.60000000000001,44.400000000000006,41.4,40.0,5.889285714285715,250.0064285714286,0.5999999999999999
2005-01-21,1.0,0.2,1.0,0.4,0.4,2.578571428571429,250.5842857142857,0.5999999999999999
2005-02-05,2.4000000000000004,1.6,3.8000000000000003,1.4,2.2,4.525,250.6571428571428,0.5999999999999999
2005-02-20,59.8,52.4,39.8,62.599999999999994,77.19999999999999,1.2357142857142855,250.69999999999996,0.5999999999999999
2005-03-07,12.0,17.599999999999998,18.0,17.2,17.599999999999998,8.14642857142857,251.15214285714288,0.5999999999999999
2005-03-22,53.800000000000004,39.2,51.400000000000006,67.0,60.4,12.446428571428571,251.90500000000003,6.764285714285714
2005-04-06,37.6,80.20000000000002,86.2,39.6,37.6,10.621428571428572,252.08928571428572,10.228571428571428
2005-04-21,8.0,10.600000000000001,8.0,9.0,11.2,15.257142857142858,252.09,10.442857142857145
2005-05-06,31.8,39.0,36.8,29.800000000000004,46.800000000000004,15.714285714285714,252.03428571428577,3.5
2005-05-21,0.0,0.0,0.0,0.0,0.0,21.021428571428572,252.01999999999998,1.828571428571429
2005-06-05,20.599999999999998,23.8,35.599999999999994,23.8,37.8,18.58928571428572,251.90571428571428,0.5999999999999999
2005-06-20,3.8000000000000003,9.2,3.8,5.4,0.6,24.285714285714285,251.76,0.5999999999999999
2005-07-05,12.6,25.399999999999995,26.6,13.399999999999999,23.0,22.025,251.50142857142853,1.1999999999999997
2005-07-20,1.0,3.0,10.4,0.0,0.0,24.75357142857143,251.04357142857143,2.0357142857142856
2005-08-04,35.0,26.199999999999996,32.4,26.2,30.800000000000004,20.935714285714283,250.3957142857143,2.2857142857142856
2005-08-19,35.8,43.4,53.199999999999996,36.2,49.4,22.214285714285715,249.7842857142857,2.5
2005-09-03,47.400000000000006,32.8,44.0,39.800000000000004,46.4,20.61071428571429,249.15857142857143,2.5
2005-09-18,21.799999999999997,23.4,19.599999999999998,18.799999999999997,21.8,17.003571428571426,248.55499999999998,1.9642857142857142
2005-10-03,37.400000000000006,56.0,54.6,43.0,45.6,14.771428571428572,248.42714285714283,0.5
2005-10-18,73.40000000000002,75.8,64.4,69.60000000000001,79.40000000000002,14.650000000000002,248.70499999999998,0.5714285714285713
2005-11-02,77.60000000000002,84.8,84.80000000000001,77.4,79.2,13.285714285714286,249.3585714285714,0.5999999999999999
2005-11-17,103.00000000000001,151.79999999999998,121.0,133.0,129.0,4.35,250.1092857142857,0.9785714285714285
2005-12-02,84.6,89.80000000000001,81.60000000000001,78.60000000000001,100.0,5.685714285714285,251.95214285714286,12.214285714285712
2005-12-17,34.4,37.400000000000006,35.0,33.400000000000006,45.400000000000006,2.821428571428572,251.8957142857143,4.4642857142857135
2006-01-01,20.199999999999996,20.0,17.799999999999997,13.0,18.6,4.903571428571429,251.92000000000004,8.428571428571429
2006-01-16,73.39999999999999,95.4,58.0,70.2,108.59999999999998,3.539285714285714,251.90500000000006,10.742857142857142
2006-01-31,4.2,4.0,3.0,3.0000000000000004,5.0,6.146428571428571,251.66071428571428,3.057142857142857
2006-02-15,60.6,97.0,62.2,56.4,78.39999999999999,6.960714285714286,251.8414285714286,5.957142857142857
2006-03-02,66.4,75.2,61.4,85.2,79.8,5.760714285714286,251.9485714285714,10.585714285714285
2006-03-17,23.4,32.6,25.799999999999997,28.0,34.6,9.732142857142858,251.95714285714286,5.45
2006-04-01,6.200000000000001,26.200000000000003,8.6,4.4,13.8,12.278571428571428,252.0250000000001,3.8000000000000003
2006-04-16,21.4,39.8,21.0,11.2,17.200000000000003,15.35357142857143,252.0500000000001,5.0
2006-05-01,48.0,39.6,52.4,58.6,67.2,15.475,252.06214285714287,6.964285714285714
2006-05-16,12.4,15.0,12.6,8.0,13.4,18.692857142857143,252.00714285714284,1.285714285714286
2006-05-31,17.2,13.0,42.0,3.4000000000000004,16.4,14.957142857142856,251.9721428571428,0.5999999999999999
2006-06-15,0.0,0.0,0.0,0.0,0.0,23.685714285714287,251.85,0.5999999999999999
2006-06-30,9.0,11.200000000000001,9.4,12.6,13.0,24.84642857142857,251.6,1.4285714285714286
2006-07-15,1.6,34.6,0.4,3.4,13.2,26.50714285714286,251.06142857142865,2.392857142857143
2006-07-30,29.8,115.6,43.0,24.0,29.0,22.375,250.35357142857143,2.5
2006-08-14,17.4,17.4,21.400000000000002,14.599999999999998,23.4,21.407142857142862,249.76785714285717,2.5
2006-08-29,11.6,9.0,9.0,3.8,12.4,21.357142857142854,249.07571428571427,2.7142857142857144
2006-09-13,69.8,141.0,115.8,57.39999999999999,95.8,19.914285714285715,248.43857142857146,2.7714285714285714
2006-09-28,8.599999999999998,10.6,8.799999999999999,7.6,12.0,18.021428571428572,247.83928571428572,2.4142857142857137
2006-10-13,29.4,33.0,26.0,27.6,31.000000000000004,15.896428571428572,247.17428571428567,2.3999999999999995
2006-10-28,2.4000000000000004,5.0,2.6,0.6,3.6000000000000005,12.335714285714287,246.49928571428572,2.15
2006-11-12,87.2,116.19999999999999,93.8,71.00000000000001,117.2,11.14642857142857,246.18642857142854,1.9285714285714286
2006-11-27,74.2,109.0,65.8,53.800000000000004,84.0,11.175,246.28857142857143,2.4499999999999993
2006-12-12,4.0,6.6,4.4,0.2,1.2000000000000002,7.5928571428571425,246.98714285714283,2.3999999999999995
2006-12-27,31.999999999999996,50.99999999999999,26.400000000000002,21.6,65.0,7.782142857142858,246.6257142857143,1.5999999999999999
2007-01-11,23.6,51.0,22.4,33.0,36.400000000000006,10.51785714285714,246.7964285714286,0.7714285714285714
2007-01-26,37.4,54.6,26.4,29.0,56.8,6.735714285714286,247.53857142857143,0.7071428571428571
2007-02-10,36.800000000000004,56.4,41.80000000000001,46.4,57.400000000000006,9.767857142857142,249.38642857142858,0.5999999999999999
2007-02-25,30.999999999999996,53.800000000000004,26.000000000000004,34.4,56.599999999999994,11.321428571428571,250.49714285714282,1.9714285714285713
2007-03-12,31.599999999999998,54.8,36.2,35.2,41.800000000000004,10.42857142857143,250.76500000000001,1.214285714285714
2007-03-27,10.6,31.8,13.599999999999998,12.4,14.8,11.7,251.10357142857143,2.228571428571428
2007-04-11,0.0,0.0,0.0,0.0,0.0,18.35,251.10500000000005,0.5999999999999999
2007-04-26,44.800000000000004,63.6,45.400000000000006,45.400000000000006,64.2,15.992857142857142,251.09928571428574,0.5999999999999999
2007-05-11,0.0,0.0,0.0,0.0,1.4,19.210714285714285,251.08500000000004,0.5999999999999999
2007-05-26,68.0,65.80000000000001,62.199999999999996,75.00000000000001,88.4,17.739285714285714,251.0028571428572,0.5999999999999999
2007-06-10,1.6,0.8,11.6,0.0,1.8,22.210714285714285,250.94785714285715,0.5999999999999999
2007-06-25,0.2,1.0,0.8,0.0,0.0,21.014285714285712,250.71142857142857,1.1642857142857144
2007-07-10,0.6,3.8,1.2,0.0,0.0,24.33571428571429,250.20714285714283,2.0571428571428574
2007-07-25,1.8,4.8,1.8,1.6,1.6,23.764285714285712,249.49428571428572,2.642857142857143
2007-08-09,22.200000000000003,26.8,26.199999999999996,29.2,31.4,20.99642857142857,248.7342857142857,2.8
2007-08-24,24.4,4.2,15.200000000000001,15.399999999999999,36.0,21.567857142857143,248.0371428571429,2.778571428571429
2007-09-08,41.400000000000006,21.799999999999997,52.0,28.0,54.0,19.632142857142856,247.26571428571424,2.8000000000000007
2007-09-23,50.00000000000001,56.199999999999996,45.6,36.800000000000004,61.6,18.03214285714286,246.62928571428571,2.1314285714285712
2007-10-08,7.0,14.2,15.6,2.4,5.6,14.571428571428575,246.03642857142856,2.3371428571428576
2007-10-23,61.6,97.0,57.39999999999999,52.400000000000006,71.2,12.407142857142857,245.4964285714286,1.637857142857143
2007-11-07,17.0,20.599999999999998,19.4,9.8,19.4,8.342857142857143,245.12071428571429,1.5192857142857144
2007-11-22,27.8,54.2,27.0,31.0,39.800000000000004,11.174999999999999,244.72642857142856,1.5
2007-12-07,46.599999999999994,57.599999999999994,65.60000000000001,34.4,52.800000000000004,5.235714285714286,244.88214285714284,1.3285714285714287
2007-12-22,16.200000000000003,10.600000000000001,13.0,11.0,19.0,5.485714285714285,244.80499999999998,0.5999999999999999
2008-01-06,104.8,109.4,104.2,76.6,120.60000000000001,7.67857142857143,245.74642857142857,0.5999999999999999
2008-01-21,28.0,38.8,22.4,20.6,32.0,8.371428571428572,247.48000000000002,0.5999999999999999
2008-02-05,0.2,0.0,0.2,0.2,0.6000000000000001,6.303571428571428,248.15571428571428,0.5999999999999999
2008-02-20,10.4,9.8,12.6,5.8,20.599999999999998,10.557142857142859,248.2492857142857,0.5999999999999999
2008-03-06,12.0,23.6,20.4,7.2,27.999999999999996,8.989285714285716,248.36499999999998,0.5999999999999999
2008-03-21,56.00000000000001,50.2,44.599999999999994,63.0,70.4,9.703571428571427,249.20857142857136,0.5999999999999999
