,Rainfall_S_Piero,Rainfall_Mangona,Rainfall_S_Agata,Rainfall_Cavallina,Rainfall_Le_Croci,Temperature_Le_Croci,Lake_Level,Flow_Rate
2004-01-27,181.59999999999997,245.79999999999998,183.00000000000003,245.79999999999998,260.40000000000003,6.491525423728815,251.84847457627117,7.474576271186442
2004-03-27,161.8,232.6,177.0,205.0,240.4,12.988983050847455,252.00220338983056,6.632203389830509
2004-05-26,40.599999999999994,37.0,33.2,31.8,37.599999999999994,20.70677966101695,251.81898305084746,1.4559322033898303
2004-07-25,65.2,68.6,74.8,68.6,87.4,22.561016949152542,249.463220338983,2.984745762711864
2004-09-23,196.60000000000002,292.8,125.39999999999999,246.20000000000002,235.4,14.59322033898305,246.9979661016949,1.3457627118644064
2004-11-22,197.6,281.0,193.0,223.2,228.2,6.949999999999999,248.96644067796612,0.6000000000000001
2005-01-21,75.2,71.80000000000001,62.599999999999994,81.6,97.4,4.122033898305085,250.76898305084745,0.6000000000000001
2005-03-22,150.0,217.6,217.79999999999995,181.00000000000003,184.6,13.522033898305084,252.03305084745764,7.815254237288136
2005-05-21,37.0,58.4,66.0,42.6,61.4,21.57457627118644,251.79847457627116,1.033898305084746
2005-07-20,137.6,126.8,156.6,112.4,142.40000000000003,22.184745762711863,250.09593220338982,2.3389830508474576
2005-09-18,252.20000000000002,276.2,266.0,248.39999999999998,273.00000000000006,14.94915254237288,248.74796610169494,0.8898305084745761
2005-11-17,255.2,319.0,269.6,275.0,313.20000000000005,4.288135593220338,251.485593220339,6.46271186440678
2006-01-16,209.8,271.8,186.39999999999998,215.0,278.59999999999997,5.593220338983051,251.83220338983048,7.41864406779661
2006-03-17,99.8,139.00000000000003,108.0,102.4,134.4,13.240677966101694,252.02305084745757,5.2593220338983055
2006-05-16,67.6,59.2,89.6,47.199999999999996,66.2,20.599999999999998,251.8591525423729,0.959322033898305
2006-07-15,61.0,176.79999999999998,74.4,45.800000000000004,78.2,22.771186440677965,250.0649152542373,2.5254237288135593
2006-09-13,110.39999999999999,189.60000000000002,153.4,93.19999999999999,142.40000000000003,16.611016949152543,247.48915254237292,2.4338983050847456
2006-11-12,197.60000000000002,282.8,190.39999999999998,146.6,267.4,9.51271186440678,246.53457627118644,2.1118644067796613
2007-01-11,148.39999999999998,238.4,136.4,166.2,240.39999999999998,9.5,248.54830508474578,0.9915254237288137
2007-03-12,89.2,153.0,99.0,93.0,121.0,14.057627118644069,251.0206779661017,1.1694915254237284
2007-05-11,72.2,79.8,75.4,79.0,95.20000000000002,20.122033898305087,250.9379661016949,0.7338983050847457
2007-07-10,94.2,83.8,85.99999999999999,87.60000000000001,150.2,22.71949152542373,249.1179661016949,2.5762711864406778
2007-09-08,160.6,189.60000000000002,172.8,119.6,192.4,16.083050847457628,246.35491525423728,2.2371186440677966
2007-11-07,107.79999999999998,143.60000000000002,124.99999999999997,86.2,131.2,7.511864406779662,244.87881355932203,1.2350847457627114
2008-01-06,156.0,174.20000000000002,152.2,113.8,191.60000000000002,8.111864406779661,247.4250847457627,0.6000000000000001
2008-03-06,178.6,216.40000000000003,152.2,171.2,235.59999999999997,11.264406779661018,249.5877966101695,0.6000000000000001
2008-05-05,136.6,172.0,138.4,97.4,141.79999999999998,19.782203389830507,251.4349152542373,1.106101694915254
2008-07-04,24.400000000000002,26.2,21.4,29.200000000000003,39.6,23.505084745762712,250.2371186440678,2.376949152542373
2008-09-02,76.6,155.2,105.6,88.8,78.99999999999999,17.716101694915253,247.11661016949154,2.511525423728813
2008-11-01,296.99999999999994,460.2,298.0,341.2,324.6,8.540677966101695,248.4259322033898,2.0752542372881355
2008-12-31,208.0,269.19999999999993,195.60000000000002,169.6,236.60000000000002,5.964406779661017,251.52525423728812,6.1764406779661005
2009-03-01,198.6,253.39999999999998,193.39999999999998,186.6,278.59999999999997,12.515254237288133,251.5701694915254,5.511694915254237
2009-04-30,34.400000000000006,31.2,50.4,16.8,44.8,19.760169491525417,251.1608474576271,0.6000000000000001
2009-06-29,35.2,47.6,25.6,21.6,24.0,25.13305084745763,250.0771186440678,1.833050847457627
2009-08-28,85.60000000000001,53.599999999999994,107.39999999999999,65.8,125.6,19.103389830508473,247.0849152542373,2.7610169491525425
2009-10-27,319.20000000000005,448.20000000000005,315.4,302.0,360.40000000000003,9.493220338983049,245.6815254237288,0.7120338983050848
2009-12-26,260.2,304.4,244.2,258.6,334.19999999999993,5.555084745762712,251.6528813559322,6.804406779661018
2010-02-24,130.79999999999998,132.8,129.39999999999998,96.6,160.40000000000003,10.715254237288134,251.96813559322035,4.908983050847458
2010-04-25,153.6,214.59999999999997,191.4,157.2,264.79999999999995,18.036440677966098,251.79169491525428,2.802881355932204
2010-06-24,128.0,108.2,100.2,139.4,163.8,23.34152542372881,251.3006779661017,1.5308474576271185
2010-08-23,128.2,162.8,158.4,164.6,196.39999999999998,18.359322033898305,249.0101694915254,2.886101694915254
2010-10-22,397.6,550.4,407.79999999999995,384.40000000000003,485.2,9.349152542372881,249.95186440677963,6.480338983050847
2010-12-21,179.00000000000003,267.0,183.4,200.4,220.2,7.455084745762712,251.3622033898305,5.854576271186442
2011-02-19,145.0,162.2,149.4,168.2,207.60000000000002,11.233050847457626,251.73457627118646,6.071525423728815
2011-04-20,112.0,135.4,128.4,106.4,136.6,18.90169491525424,251.21355932203394,0.6000000000000001
2011-06-19,42.0,38.8,46.599999999999994,38.199999999999996,63.39999999999999,22.791525423728814,250.58457627118645,1.5108474576271187
2011-08-18,31.0,43.4,42.8,44.599999999999994,55.39999999999999,22.40762711864407,247.47050847457626,3.461016949152542
2011-10-17,197.40000000000003,215.4,166.79999999999998,217.2,239.6,12.36864406779661,244.30406779661018,1.5518644067796608
2011-12-16,61.00000000000001,63.199999999999996,58.199999999999996,77.0,66.8,5.7271186440677955,244.76237288135593,0.6000000000000001
2012-02-14,95.4,85.0,90.39999999999999,111.0,125.00000000000001,12.327118644067797,244.77203389830507,0.5237288135593221
2012-04-14,167.19999999999996,200.0,230.0,226.99999999999997,270.20000000000005,16.975423728813563,246.9928813559322,0.45
