,actual,predicted,error,error_abs,error_sq
2015-01-19,-0.5946304825662408,0,-0.5946304825662408,0.5946304825662408,0.3535854107969605
2015-01-24,-0.5941324205878605,0,-0.5941324205878605,0.5941324205878605,0.3529933331935904
2015-01-29,0.31896342703410696,0,0.31896342703410696,0.31896342703410696,0.10173766778534207
2015-02-03,0.8343094546179285,0,0.8343094546179285,0.8343094546179285,0.6960722660648653
2015-02-08,0.5414371514799907,0,0.5414371514799907,0.5414371514799907,0.2931541890027664
2015-02-13,-0.1240500546624218,0,-0.1240500546624218,0.1240500546624218,0.015388416061749838
2015-02-18,-0.1239725663744035,0,-0.1239725663744035,0.1239725663744035,0.01536919721345588
2015-02-23,-0.12389522311517594,0,-0.12389522311517594,0.12389522311517594,0.015350026310759227
2015-02-28,1.0468151139291724,0,1.0468151139291724,1.0468151139291724,1.0958218827505462
2015-03-05,0.805754884759784,0,0.805754884759784,0.805754884759784,0.6492409343142528
2015-03-10,-0.12610701526728113,0,-0.12610701526728113,0.12610701526728113,0.015902979299622276
2015-03-15,-0.126028684092513,0,-0.126028684092513,0.126028684092513,0.01588322921409044
2015-03-20,-0.21947922742903897,0,-0.21947922742903897,0.21947922742903897,0.04817113127284781
2015-03-25,0.6603418666382488,0,0.6603418666382488,0.6603418666382488,0.4360513808352868
2015-03-30,1.046707436267576,0,1.046707436267576,1.046707436267576,1.0955964571378414
2015-04-04,0.5960466939688273,0,0.5960466939688273,0.5960466939688273,0.35527166139116884
2015-04-09,-0.3783686572815614,0,-0.3783686572815614,0.3783686572815614,0.14316284081305167
2015-04-14,-0.3781061500467948,0,-0.3781061500467948,0.3781061500467948,0.1429642607032093
2015-04-19,-0.47158823560957513,0,-0.47158823560957513,0.47158823560957513,0.22239546396535215
2015-04-24,-0.5025019890615601,0,-0.5025019890615601,0.5025019890615601,0.25250824901082425
2015-04-29,-0.502121436392864,0,-0.502121436392864,0.502121436392864,0.25212593688523294
2015-05-04,-0.5017417470122716,0,-0.5017417470122716,0.5017417470122716,0.25174478069492634
2015-05-09,-0.5013629176607463,0,-0.5013629176607463,0.5013629176607463,0.2513647752052962
2015-05-14,-0.5009849450964501,0,-0.5009849450964501,0.5009849450964501,0.2509859152132931
2015-05-19,-0.6008747844360577,0,-0.6008747844360577,0.6008747844360577,0.3610505065710788
2015-05-24,-0.6003833177092102,0,-0.6003833177092102,0.6003833177092102,0.3604601281835184
2015-05-29,-0.5998930549524865,0,-0.5998930549524865,0.5998930549524865,0.35987167738022696
2015-06-03,-0.599403991258194,0,-0.599403991258194,0.599403991258194,0.3592851447362531
2015-06-08,-0.5989161217466005,0,-0.5989161217466005,0.5989161217466005,0.35870052088798876
2015-06-13,-0.598429441565732,0,-0.598429441565732,0.598429441565732,0.35811779653267384
2015-06-18,-0.5728193678204488,0,-0.5728193678204488,0.5728193678204488,0.3281220281502187
2015-06-23,-0.49696145719961576,0,-0.49696145719961576,0.49696145719961576,0.24697068994196553
2015-06-28,-0.5468840292774397,0,-0.5468840292774397,0.5468840292774397,0.2990821414787276
2015-07-03,-0.5716175877133957,0,-0.5716175877133957,0.5716175877133957,0.32674666658328155
2015-07-08,-0.4012925669830044,0,-0.4012925669830044,0.4012925669830044,0.1610357243158091
2015-07-13,-0.2436465523191624,0,-0.2436465523191624,0.2436465523191624,0.059363642457014344
2015-07-18,-0.2434934246482586,0,-0.2434934246482586,0.2434934246482586,0.05928904784693719
2015-07-23,0.008731428095341194,0,0.008731428095341194,0.008731428095341194,7.623783658411356e-05
2015-07-28,0.008726259646726475,0,0.008726259646726475,0.008726259646726475,7.614760742208686e-05
2015-08-02,0.008721100365435245,0,0.008721100365435245,0.008721100365435245,7.605759158399477e-05
2015-08-07,0.008715950224399244,0,0.008715950224399244,0.008715950224399244,7.596778831420523e-05
2015-08-12,-0.2439577797812589,0,-0.2439577797812589,0.2439577797812589,0.059515398315801216
2015-08-17,-0.11740118686959372,0,-0.11740118686959372,0.11740118686959372,0.013783038678389266
2015-08-22,-0.11733115574591188,0,-0.11733115574591188,0.11733115574591188,0.01376660010867143
2015-08-27,-0.1172612497959528,0,-0.1172612497959528,0.1172612497959528,0.013750200703708842
2015-09-01,-0.1171914686472674,0,-0.1171914686472674,0.1171914686472674,0.013733840323703457
2015-09-06,-0.11712181192895627,0,-0.11712181192895627,0.11712181192895627,0.013717518829521802
2015-09-11,-0.11705227927166154,0,-0.11705227927166154,0.11705227927166154,0.013701236082691045
2015-09-16,-0.11698287030755826,0,-0.11698287030755826,0.11698287030755826,0.013684991945394995
2015-09-21,-0.11691358467034654,0,-0.11691358467034654,0.11691358467034654,0.01366878628047029
2015-09-26,-0.11684442199524332,0,-0.11684442199524332,0.11684442199524332,0.013652618951402502
2015-10-01,-0.11677538191897446,0,-0.11677538191897446,0.11677538191897446,0.013636489822322347
2015-10-06,-0.11670646407976627,0,-0.11670646407976627,0.11670646407976627,0.013620398758001775
2015-10-11,-0.11663766811733822,0,-0.11663766811733822,0.11663766811733822,0.013604345623850338
2015-10-16,-0.11656899367289443,0,-0.11656899367289443,0.11656899367289443,0.013588330285911302
2015-10-21,-0.11650044038911611,0,-0.11650044038911611,0.11650044038911611,0.013572352610857997
2015-10-26,-0.3075740497344269,0,-0.3075740497344269,0.3075740497344269,0.09460179607003573
2015-10-31,-0.49862145951647935,0,-0.49862145951647935,0.49862145951647935,0.24862335989034406
2015-11-05,-0.49826155419013723,0,-0.49826155419013723,0.49826155419013723,0.24826457638397106
2015-11-10,-0.4979024270801946,0,-0.4979024270801946,0.4979024270801946,0.2479068268923485
2015-11-15,-0.4975440753861509,0,-0.4975440753861509,0.4975440753861509,0.24755010695185983
2015-11-20,-0.49718649632159445,0,-0.49718649632159445,0.49718649632159445,0.24719441212454285
2015-11-25,-0.496829687114111,0,-0.496829687114111,0.496829687114111,0.24683973799790546
2015-11-30,-0.49647364500519425,0,-0.49647364500519425,0.49647364500519425,0.24648608018474363
2015-12-05,-0.49611836725015546,0,-0.49611836725015546,0.49611836725015546,0.24613343432296012
2015-12-10,-0.5981141890966686,0,-0.5981141890966686,0.5981141890966686,0.3577405831987654
2015-12-15,-0.5976490877203992,0,-0.5976490877203992,0.5976490877203992,0.35718443205302536
2015-12-20,-0.5971850696660751,0,-0.5971850696660751,0.5971850696660751,0.35663000743207496
2015-12-25,-0.5967221307347298,0,-0.5967221307347298,0.5967221307347298,0.35607730130859594
2015-12-30,0.018746532893435593,0,0.018746532893435593,0.018746532893435593,0.00035143249552466264
2016-01-04,-0.1351035636603951,0,-0.1351035636603951,0.1351035636603951,0.018252972913738435
2016-01-09,-0.5968016539210819,0,-0.5968016539210819,0.5968016539210819,0.35617221412293876
2016-01-14,-0.5963412727100702,0,-0.5963412727100702,0.5963412727100702,0.35562291353746633
2016-01-19,-0.5958819552915879,0,-0.5958819552915879,0.5958819552915879,0.355075304642126
2016-01-24,-0.5954236975751332,0,-0.5954236975751332,0.5954236975751332,0.35452937963404374
2016-01-29,-0.5949664954921916,0,-0.5949664954921916,0.5949664954921916,0.35398513075826005
2016-02-03,-0.594510344996082,0,-0.594510344996082,0.594510344996082,0.35344255030736044
2016-02-08,-0.015564569307416424,0,-0.015564569307416424,0.015564569307416424,0.00024225581772536938
2016-02-13,2.652793833492061,0,2.652793833492061,2.652793833492061,7.037315123013506
2016-02-18,2.1697284287685017,0,2.1697284287685017,2.1697284287685017,4.707721454606231
2016-02-23,1.1688036178183263,0,1.1688036178183263,1.1688036178183263,1.3661018970252081
2016-02-28,4.43631457012857,0,4.43631457012857,4.43631457012857,19.680886965135034
2016-03-04,3.097626216402529,0,3.097626216402529,3.097626216402529,9.59528817654425
2016-03-09,1.417782651838118,0,1.417782651838118,1.417782651838118,2.0101076478531263
2016-03-14,1.139042652514838,0,1.139042652514838,1.139042652514838,1.297418164248038
2016-03-19,1.1375769917347676,0,1.1375769917347676,1.1375769917347676,1.2940814121243234
2016-03-24,0.09779190649579896,0,0.09779190649579896,0.09779190649579896,0.009563256976083087
