,actual,predicted,error,error_abs,error_sq
2015-01-29,0.327065346806363,-0.30050433683286193,0.6275696836392249,0.6275696836392249,0.39384370782303685
2015-02-28,0.46566307693689807,0.13625352702531213,0.32940954991158594,0.32940954991158594,0.10851065157295363
2015-03-30,-0.004833206211543302,-0.006100901833046957,0.001267695621503655,0.001267695621503655,1.6070521887795382e-06
2015-04-29,-0.726356068327238,-0.20262335102145793,-0.5237327173057801,0.5237327173057801,0.27429595917649613
2015-05-29,-0.7842593735316379,-0.24948798422662086,-0.534771389305017,0.534771389305017,0.28598043881921803
2015-06-28,-0.46013958439804314,-0.07181162208632674,-0.3883279623117164,0.3883279623117164,0.15079860631316983
2015-07-28,-0.10060134765020962,-1.0231527919838728,0.9225514443336631,0.9225514443336631,0.8511011674421278
2015-08-27,-0.1482413667958357,0.1890395589647424,-0.3372809257605781,0.3372809257605781,0.1137584228819126
2015-09-26,-0.1477070390175396,-0.5150402548305166,0.36733321581297707,0.36733321581297707,0.13493369143950318
2015-10-26,-0.6365480540395196,0.3349357664146563,-0.9714838204541759,0.9714838204541759,0.9437808134042415
2015-11-25,-0.7424185556973775,-0.0429212202707131,-0.6994973354266644,0.6994973354266644,0.4892965222690034
2015-12-25,-0.5444151534435184,-0.29643898526314183,-0.2479761681803766,0.2479761681803766,0.06149217998542242
2016-01-24,0.8555374596930511,0.4192211432764156,0.4363163164166355,0.4363163164166355,0.19037192797138158
2016-02-23,2.782179799165115,0.3428674684458195,2.4393123307192957,2.4393123307192957,5.950244646799202
2016-03-24,-0.6404245777843137,0.23585872313433065,-0.8762833009186444,0.8762833009186444,0.7678724234688754
2016-04-23,-0.809126648217554,-0.4368552474344687,-0.3722714007830853,0.3722714007830853,0.1385859958410005
2016-05-23,-0.582592180544907,-0.07299686708167669,-0.5095953134632303,0.5095953134632303,0.2596873835036879
2016-06-22,-0.5560763448397731,0.33560784425556234,-0.8916841890953354,0.8916841890953354,0.7951006930826059
2016-07-22,-0.3138137387293076,-0.7901899648660538,0.47637622613674613,0.47637622613674613,0.22693430882828827
2016-08-21,0.012094145637180196,-0.5680881408962727,0.5801822865334528,0.5801822865334528,0.33661148560718557
2016-09-20,-0.15689902777547438,-0.40796969675648226,0.2510706689810079,0.2510706689810079,0.06303648082257084
