,actual,predicted,error,error_abs,error_sq
2015-01-19,0.1253027673806041,0,0.1253027673806041,0.1253027673806041,0.015700783513237785
2015-01-29,0.5228518857438579,0,0.5228518857438579,0.5228518857438579,0.2733740944259082
2015-02-08,0.6519660410017539,0,0.6519660410017539,0.6519660410017539,0.4250597186195007
2015-02-18,0.6999373081726646,0,0.6999373081726646,0.6999373081726646,0.4899122353719957
2015-02-28,0.6524763736312401,0,0.6524763736312401,0.6524763736312401,0.4257254181469736
2015-03-10,0.5677611571379172,0,0.5677611571379172,0.5677611571379172,0.3223527315545867
2015-03-20,0.6897306555831253,0,0.6897306555831253,0.6897306555831253,0.4757283772511278
2015-03-30,0.7775078678533257,0,0.7775078678533257,0.7775078678533257,0.6045184845738246
2015-04-09,0.715757619686499,0,0.715757619686499,0.715757619686499,0.5123089701392829
2015-04-19,0.7147369544275529,0,0.7147369544275529,0.7147369544275529,0.5108489140243738
2015-04-29,0.8622230843466485,0,0.8622230843466485,0.8622230843466485,0.7434286471802478
2015-05-09,0.8856983853026308,0,0.8856983853026308,0.8856983853026308,0.7844616297276874
2015-05-19,0.8811053916373212,0,0.8811053916373212,0.8811053916373212,0.7763467111723571
2015-05-29,0.9045806925932773,0,0.9045806925932773,0.9045806925932773,0.8182662294125334
2015-06-08,0.8984567010395484,0,0.8984567010395484,0.8984567010395484,0.8072244436428685
2015-06-18,0.8841673874141855,0,0.8841673874141855,0.8841673874141855,0.7817519689668265
2015-06-28,0.809148490880929,0,0.809148490880929,0.809148490880929,0.6547212802948849
2015-07-08,0.701978638690583,0,0.701978638690583,0.701978638690583,0.49277400917788405
2015-07-18,0.5141762310427377,0,0.5141762310427377,0.5141762310427377,0.26437719656931474
2015-07-28,0.25390659000902716,0,0.25390659000902716,0.25390659000902716,0.0644685564500122
2015-08-07,0.0012919384174907584,0,0.0012919384174907584,0.0012919384174907584,1.6691048745885252e-06
2015-08-17,-0.21713042699905094,0,-0.21713042699905094,0.21713042699905094,0.04714562232879019
2015-08-27,-0.43198046400922907,0,-0.43198046400922907,0.43198046400922907,0.18660712128562884
2015-09-06,-0.6815331198239011,0,-0.6815331198239011,0.6815331198239011,0.46448739341689993
2015-09-16,-0.9188377925311154,0,-0.9188377925311154,0.9188377925311154,0.8442628889834531
2015-09-26,-1.151039138943547,0,-1.151039138943547,1.151039138943547,1.3248910993799021
2015-10-06,-1.321490237189165,0,-1.321490237189165,1.321490237189165,1.7463364469862757
2015-10-16,-1.1183778506569715,0,-1.1183778506569715,1.1183778506569715,1.250769016840107
2015-10-26,-1.094902549700963,0,-1.094902549700963,1.094902549700963,1.1988115933416699
2015-11-05,-1.023455981574057,0,-1.023455981574057,1.023455981574057,1.0474621462197165
2015-11-15,-1.0637722593028327,0,-1.0637722593028327,1.0637722593028327,1.131611419662253
2015-11-25,-0.9953876869527911,0,-0.9953876869527911,0.9953876869527911,0.9907966473372277
2015-12-05,-1.0469312825300654,0,-1.0469312825300654,1.0469312825300654,1.0960651103400476
2015-12-15,-1.0719375813744798,0,-1.0719375813744798,1.0719375813744798,1.1490501783629696
2015-12-25,-1.1224605116927688,0,-1.1224605116927688,1.1224605116927688,1.2599176003095924
2016-01-04,-0.9759950470326324,0,-0.9759950470326324,0.9759950470326324,0.9525663318322304
2016-01-14,-0.4141188219775156,0,-0.4141188219775156,0.4141188219775156,0.17149439871604524
2016-01-24,-0.28041167305430986,0,-0.28041167305430986,0.28041167305430986,0.07863070638511717
2016-02-03,0.08651748754027362,0,0.08651748754027362,0.08651748754027362,0.007485275650281401
2016-02-13,1.1204513948624408,0,1.1204513948624408,1.1204513948624408,1.2554113282491892
2016-02-23,1.129127049563574,0,1.129127049563574,1.129127049563574,1.2749278940561415
2016-03-04,1.164850333627014,0,1.164850333627014,1.164850333627014,1.3568762997509658
2016-03-14,0.9168286757007611,0,0.9168286757007611,0.9168286757007611,0.8405748205872113
2016-03-24,0.6244080790099481,0,0.6244080790099481,0.6244080790099481,0.3898854491328936
2016-04-03,0.6361457294879327,0,0.6361457294879327,0.6361457294879327,0.40468138914573404
2016-04-13,0.6422697210416616,0,0.6422697210416616,0.6422697210416616,0.4125103945669338
2016-04-23,0.638187060005851,0,0.638187060005851,0.638187060005851,0.4072827235589117
2016-05-03,0.6489040452248895,0,0.6489040452248895,0.6489040452248895,0.4210764599092255
2016-05-13,0.8693677411593366,0,0.8693677411593366,0.8693677411593366,0.7558002693684872
2016-05-23,0.9408143092862425,0,0.9408143092862425,0.9408143092862425,0.8851315645577497
2016-06-02,0.8836570547846995,0,0.8836570547846995,0.8836570547846995,0.7808497904707694
2016-06-12,0.8642644148645537,0,0.8642644148645537,0.8642644148645537,0.7469529788011695
2016-06-22,0.7851628572954736,0,0.7851628572954736,0.7851628572954736,0.6164807124763922
2016-07-02,0.6953443145073811,0,0.6953443145073811,0.6953443145073811,0.4835037157177397
2016-07-12,0.5902157928349273,0,0.5902157928349273,0.5902157928349273,0.34835468211176185
2016-07-22,0.409558041999783,0,0.409558041999783,0.409558041999783,0.16773778976669604
2016-08-01,0.22532796275826214,0,0.22532796275826214,0.22532796275826214,0.05077269080078877
2016-08-11,0.01098825837754401,0,0.01098825837754401,0.01098825837754401,0.00012074182217166613
2016-08-21,-0.23039907536548082,0,-0.23039907536548082,0.23039907536548082,0.05308373392926851
2016-08-31,-0.5172060131320381,0,-0.5172060131320381,0.5172060131320381,0.2675020600199379
2016-09-10,-0.7682896668351292,0,-0.7682896668351292,0.7682896668351292,0.5902690121656339
2016-09-20,-0.9836500364748065,0,-0.9836500364748065,0.9836500364748065,0.9675673942568882
2016-09-30,-1.2628019847992027,0,-1.2628019847992027,1.2628019847992027,1.5946688528128057
2016-10-10,-1.408246784200393,0,-1.408246784200393,1.408246784200393,1.9831590052107482
2016-10-20,-1.515416636390739,0,-1.515416636390739,1.515416636390739,2.2964875818498216
2016-10-30,-1.5409332678646397,0,-1.5409332678646397,1.5409332678646397,2.3744753360119972
2016-11-09,-1.2061550629271587,0,-1.2061550629271587,1.2061550629271587,1.4548100358248182
2016-11-19,-0.5468053056417492,0,-0.5468053056417492,0.5468053056417492,0.2989960422779668
